Rank,Name,Vocation,World,Level,Points,Category
812,Zos Io Pan,Elite Knight,Serdebra,1095,"1,125",Achievements
816,Kajka,Knight,Thyria,435,"1,124",Achievements
816,Lord Nyo,Elite Knight,Belobra,859,"1,124",Achievements
816,Mackos,Royal Paladin,Pacera,523,"1,124",Achievements
816,Nighthawker,Knight,Monza,587,"1,124",Achievements
816,Pangping,Royal Paladin,Karmeya,1418,"1,124",Achievements
816,Speedda,Elder Druid,Thyria,1721,"1,124",Achievements
822,Bello John,Elite Knight,Kalibra,554,"1,123",Achievements
822,Hellsounds,Master Sorcerer,Serdebra,1124,"1,123",Achievements
822,Menfis Tempestira,Royal Paladin,Astera,1350,"1,123",Achievements
825,Anhur the Bearer,Elite Knight,Secura,410,"1,122",Achievements
825,Caiio Acalix,Elder Druid,Gentebra,1738,"1,122",Achievements
825,Dani van Kessel,Royal Paladin,Antica,679,"1,122",Achievements
825,Just Lucifer,Master Sorcerer,Bona,1751,"1,122",Achievements
825,King Infinytum,Elite Knight,Yonabra,2215,"1,122",Achievements
825,Kwiryn,Master Sorcerer,Secura,1877,"1,122",Achievements
831,Deiwos,Royal Paladin,Antica,701,"1,121",Achievements
831,Kid Fistro,Elite Knight,Secura,1124,"1,121",Achievements
831,Lost Kishi,Elite Knight,Oceanis,1049,"1,121",Achievements
831,Maelstrom,Elder Druid,Belobra,1422,"1,121",Achievements
831,Third Deadly Sin,Royal Paladin,Serdebra,1183,"1,121",Achievements
831,Xandao Fatal,Royal Paladin,Inabra,747,"1,121",Achievements
831,Zbyszko Wojownik,Elite Knight,Secura,732,"1,121",Achievements
838,Criash,Elite Knight,Calmera,932,"1,120",Achievements
838,Leechiano,Elite Knight,Lobera,1592,"1,120",Achievements
838,Reactx,Elite Knight,Celebra,1041,"1,120",Achievements
838,Toxic Luffy,Royal Paladin,Havera,828,"1,120",Achievements
838,Velyon,Royal Paladin,Pacera,749,"1,120",Achievements
838,Ziwan Modidri,Elite Knight,Astera,1430,"1,120",Achievements
844,Blvcku,Royal Paladin,Dia,1473,"1,119",Achievements
844,Moonryell,Master Sorcerer,Kalibra,1911,"1,119",Achievements
844,Rockstars,Elite Knight,Yonabra,618,"1,119",Achievements
844,Roya Rain,Master Sorcerer,Karmeya,1011,"1,119",Achievements
848,Ares Coldhands,Royal Paladin,Inabra,1379,"1,118",Achievements
848,Azizami,Royal Paladin,Bona,1228,"1,118",Achievements
848,Edge Of Nature,Royal Paladin,Secura,870,"1,118",Achievements
848,El Korales,Royal Paladin,Secura,1064,"1,118",Achievements
848,Marlliin,Elder Druid,Belobra,1217,"1,118",Achievements
853,Boombastik,Knight,Karmeya,1111,"1,117",Achievements
853,Feru Jest Rudy,Master Sorcerer,Secura,1014,"1,117",Achievements
853,Izaur,Royal Paladin,Bona,882,"1,117",Achievements
853,Lacronis,Paladin,Thyria,716,"1,117",Achievements
853,Ominae Yu,Elite Knight,Yonabra,1738,"1,117",Achievements
853,Prom Tyll,Elder Druid,Thyria,1642,"1,117",Achievements
859,Abzy,Master Sorcerer,Retalia,1304,"1,116",Achievements
859,Ahkys,Sorcerer,Secura,558,"1,116",Achievements
859,Alkalyn Wintersoul,Elder Druid,Collabra,780,"1,116",Achievements
859,Iron Sparrow,Knight,Bona,723,"1,116",Achievements
859,Lady Dompas,Elite Knight,Descubra,311,"1,116",Achievements
859,Royal Mercury,Royal Paladin,Wintera,686,"1,116",Achievements
865,Missy Mystique,Master Sorcerer,Thyria,611,"1,115",Achievements
865,Nobregaz,Master Sorcerer,Belobra,1062,"1,115",Achievements
867,Braavee heart,Elite Knight,Calmera,1239,"1,114",Achievements
867,Emulov Sun,Elite Knight,Yonabra,1032,"1,114",Achievements
867,Lalaris,Elder Druid,Venebra,563,"1,114",Achievements
867,Mcdiigao,Elite Knight,Belobra,1572,"1,114",Achievements
867,Theron guard,Royal Paladin,Astera,1318,"1,114",Achievements
872,Aerith Flower Girl,Elder Druid,Collabra,446,"1,113",Achievements
872,Billy,Paladin,Lobera,560,"1,113",Achievements
872,Cawi Ratka,Royal Paladin,Karmeya,1541,"1,113",Achievements
872,Hiro Teensina,Elder Druid,Gentebra,2128,"1,113",Achievements
872,Oalarea,Master Sorcerer,Celesta,1105,"1,113",Achievements
877,Chorazy malinos,Elite Knight,Premia,1067,"1,112",Achievements
877,Fox-Hound,Elder Druid,Secura,804,"1,112",Achievements
877,Fransikas,Elite Knight,Xyla,809,"1,112",Achievements
877,Grzesio rasiak,Master Sorcerer,Vunira,916,"1,112",Achievements
877,Pan Pietrucha,Elite Knight,Nevia,673,"1,112",Achievements
877,Zaadra,Elite Knight,Calmera,1241,"1,112",Achievements
883,Amiatha,Master Sorcerer,Peloria,988,"1,111",Achievements
883,Arius Dragonheart,Master Sorcerer,Lobera,748,"1,111",Achievements
883,Hell Shakao,Elite Knight,Yonabra,723,"1,111",Achievements
883,Melmag,Master Sorcerer,Secura,958,"1,111",Achievements
883,Navilat,Elite Knight,Nefera,696,"1,111",Achievements
883,Slime Slayer,Master Sorcerer,Refugia,455,"1,111",Achievements
883,Uyih,Elite Knight,Ferobra,603,"1,111",Achievements
883,Walder Martz,Royal Paladin,Nefera,1204,"1,111",Achievements
891,Aquyles Anarkic,Elite Knight,Celebra,613,"1,110",Achievements
891,Cronoutigger,Elite Knight,Belobra,798,"1,110",Achievements
891,Ranger Rosa Choque,Master Sorcerer,Calmera,540,"1,110",Achievements
891,Spirall fall,Elite Knight,Quelibra,1209,"1,110",Achievements
895,Bahtats,Royal Paladin,Yonabra,803,"1,109",Achievements
895,Brat Mojego Brata,Elder Druid,Xyla,569,"1,109",Achievements
895,Eca Maga,Elder Druid,Belobra,609,"1,109",Achievements
895,Gaby Astim,Elder Druid,Yonabra,1318,"1,109",Achievements
895,Kjell From Hell,Sorcerer,Epoca,623,"1,109",Achievements
895,Lady Meredith,Royal Paladin,Bona,755,"1,109",Achievements
895,Ykz Gab,Royal Paladin,Ferobra,1577,"1,109",Achievements
902,Annaa Bella,Elder Druid,Premia,1194,"1,108",Achievements
902,Avegra,Royal Paladin,Secura,569,"1,108",Achievements
902,Dantoxd,Elder Druid,Calmera,725,"1,108",Achievements
902,Druid Parce,Elder Druid,Premia,753,"1,108",Achievements
902,Lazy Tytanka,Elite Knight,Secura,1052,"1,108",Achievements
902,Roya Avar,Elite Knight,Quintera,652,"1,108",Achievements
902,Shox Zera,Master Sorcerer,Secura,1177,"1,108",Achievements
902,Sir Ozymandias,Elite Knight,Calmera,1057,"1,108",Achievements
902,Wojcieszku,Elder Druid,Belobra,907,"1,108",Achievements
911,Arkh,Elder Druid,Quelibra,746,"1,107",Achievements
911,Canarinha de Fogo,Elite Knight,Astera,746,"1,107",Achievements
911,Cooast,Elder Druid,Citra,917,"1,107",Achievements
911,Doougz,Elite Knight,Yonabra,1672,"1,107",Achievements
911,Faddras,Royal Paladin,Belobra,1057,"1,107",Achievements
911,Kyelsz,Royal Paladin,Inabra,779,"1,107",Achievements
911,Madame Flatha,Elder Druid,Refugia,614,"1,107",Achievements
911,Queen Winterheart,Elite Knight,Ferobra,873,"1,107",Achievements
919,Greatek Buynow,Elite Knight,Secura,514,"1,106",Achievements
919,Lord Tenchi,Elite Knight,Kalibra,1157,"1,106",Achievements
919,Melissa Queen,Elder Druid,Serdebra,917,"1,106",Achievements
919,Mush Kito,Royal Paladin,Kalibra,926,"1,106",Achievements
919,Nerala,Elite Knight,Secura,867,"1,106",Achievements
919,Prizs,Royal Paladin,Kalibra,1319,"1,106",Achievements
919,Viiniis,Elite Knight,Inabra,965,"1,106",Achievements
926,Azuritee,Elder Druid,Ferobra,644,"1,105",Achievements
926,Czterolistny Pajak,Elite Knight,Refugia,1165,"1,105",Achievements
926,Dyaniixz,Elder Druid,Lobera,655,"1,105",Achievements
926,Joker Swap,Royal Paladin,Firmera,957,"1,105",Achievements
926,Lady Koning,Elite Knight,Quelibra,902,"1,105",Achievements
926,Lula Petit,Elite Knight,Solidera,731,"1,105",Achievements
926,Mister Lyan,Royal Paladin,Belobra,1483,"1,105",Achievements
926,Pu,Elder Druid,Lobera,1690,"1,105",Achievements
926,Verceli,Druid,Thyria,409,"1,105",Achievements
935,Andre Dezyfaixa,Elder Druid,Astera,772,"1,104",Achievements
935,Captain Aizen,Royal Paladin,Celebra,763,"1,104",Achievements
935,Coronel Stonecrusher,Elite Knight,Belobra,454,"1,104",Achievements
935,Idiossincrasia,Elite Knight,Gladera,518,"1,104",Achievements
935,Meatbow,Royal Paladin,Epoca,1745,"1,104",Achievements
935,Razorist,Royal Paladin,Antica,568,"1,104",Achievements
935,Zadydoo,Royal Paladin,Epoca,914,"1,104",Achievements
942,Digo Elzerd,Royal Paladin,Venebra,1230,"1,103",Achievements
942,Eldaris,Elite Knight,Nevia,740,"1,103",Achievements
942,Fellix Deminge,Elite Knight,Inabra,679,"1,103",Achievements
942,Gran Pilin,Elite Knight,Nevia,984,"1,103",Achievements
942,Krwawy Larck,Royal Paladin,Thyria,751,"1,103",Achievements
942,Mananeed,Druid,Harmonia,570,"1,103",Achievements
942,Mfap,Elite Knight,Pacera,1070,"1,103",Achievements
942,Naclara,Elite Knight,Gentebra,1236,"1,103",Achievements
950,Apry,Elite Knight,Yonabra,654,"1,102",Achievements
950,Bacon Strips,Elite Knight,Peloria,707,"1,102",Achievements
950,Buffy Kion,Royal Paladin,Gentebra,721,"1,102",Achievements
950,Freitas Ekdeclub,Elite Knight,Bona,710,"1,102",Achievements
950,Lil Marucha,Elite Knight,Havera,1021,"1,102",Achievements
950,Morwek,Knight,Vunira,560,"1,102",Achievements
950,Sheff Killer,Royal Paladin,Refugia,699,"1,102",Achievements
950,Skum Rayon,Royal Paladin,Luminera,1566,"1,102",Achievements
950,Sorceror King,Master Sorcerer,Antica,553,"1,102",Achievements
959,Diinoco,Elder Druid,Gentebra,1173,"1,101",Achievements
959,Gallo Fashion,Royal Paladin,Havera,729,"1,101",Achievements
959,Lady Nathii,Elite Knight,Yonabra,1383,"1,101",Achievements
959,Mad Captain,Royal Paladin,Secura,613,"1,101",Achievements
959,Molengin,Master Sorcerer,Gentebra,601,"1,101",Achievements
959,Rashhel,Royal Paladin,Peloria,757,"1,101",Achievements
959,Teru Batefofo,Knight,Gentebra,1038,"1,101",Achievements
966,Captain Boreaux,Master Sorcerer,Nefera,923,"1,100",Achievements
966,Garfield Cat,Elite Knight,Dia,1243,"1,100",Achievements
966,Reecoon,Royal Paladin,Secura,970,"1,100",Achievements
966,Sokon Eltanke,Master Sorcerer,Ustebra,1305,"1,100",Achievements
966,Voopy,Elite Knight,Bona,1107,"1,100",Achievements
971,Fiskpanna,Elder Druid,Refugia,1194,"1,099",Achievements
971,Koofeinek,Elite Knight,Secura,1108,"1,099",Achievements
971,Lipe Ragefull,Royal Paladin,Inabra,892,"1,099",Achievements
971,Luuh Druid,Elder Druid,Gentebra,1275,"1,099",Achievements
971,Molgar Graukr,Elder Druid,Epoca,1014,"1,099",Achievements
976,Conquest Insane,Royal Paladin,Calmera,1329,"1,098",Achievements
976,Danul,Elder Druid,Lobera,988,"1,098",Achievements
976,Ievil,Elite Knight,Karmeya,629,"1,098",Achievements
976,King Zarug,Royal Paladin,Kalibra,1332,"1,098",Achievements
976,Meobgood,Knight,Antica,437,"1,098",Achievements
976,Mo to ca,Paladin,Kalibra,554,"1,098",Achievements
976,Monzcarro Murcatto,Elite Knight,Premia,470,"1,098",Achievements
976,Tank Wermz,Elite Knight,Astera,1224,"1,098",Achievements
976,Tomski,Master Sorcerer,Antica,533,"1,098",Achievements
976,Xande Tuning,Elite Knight,Astera,1120,"1,098",Achievements
986,Cabelo Bawall,Royal Paladin,Ferobra,1448,"1,097",Achievements
986,Eubiel,Elder Druid,Rasteibra,1084,"1,097",Achievements
986,Lanet Kel,Royal Paladin,Nevia,573,"1,097",Achievements
986,Mad Maddy,Elite Knight,Lobera,1304,"1,097",Achievements
986,Minszk,Royal Paladin,Gentebra,732,"1,097",Achievements
986,Toxic Lilly,Royal Paladin,Premia,746,"1,097",Achievements
986,Woman Spia,Royal Paladin,Quintera,1189,"1,097",Achievements
993,Awesome Sikor,Paladin,Eclipta,438,"1,096",Achievements
993,Broccolini,Elite Knight,Monstera,1196,"1,096",Achievements
993,Druvolkz Is Back,Royal Paladin,Lutabra,1754,"1,096",Achievements
993,Efemeich,Elder Druid,Calmera,1175,"1,096",Achievements
993,Oyun,Elite Knight,Luminera,610,"1,096",Achievements
993,Veckina,Royal Paladin,Nefera,811,"1,096",Achievements
999,Bizonho Black,Elite Knight,Quintera,660,"1,095",Achievements
999,Brenot,Elite Knight,Astera,596,"1,095",Achievements
