Rank,Name,Vocation,World,Level,Points,Category
781,Topteam Relaxado,Royal Paladin,Ustebra,1512,"18,240",Boss Points
784,Percept,Royal Paladin,Celesta,1138,"18,235",Boss Points
785,Diohon,Royal Paladin,Descubra,1459,"18,230",Boss Points
785,Rablat,Elite Knight,Peloria,942,"18,230",Boss Points
785,Sanelo,Elder Druid,Quidera,911,"18,230",Boss Points
788,Rydannn,Royal Paladin,Yovera,1086,"18,225",Boss Points
789,Genezyzz,Elder Druid,Gentebra,1253,"18,215",Boss Points
789,Nydrlileng Irtrupiks,Elder Druid,Karmeya,1404,"18,215",Boss Points
791,Mal'Darko,Elite Knight,Peloria,640,"18,205",Boss Points
792,Bad Caos,Master Sorcerer,Harmonia,974,"18,195",Boss Points
793,Fargate,Royal Paladin,Ustebra,1401,"18,185",Boss Points
793,Natqa Senpai,Elder Druid,Xyla,1019,"18,185",Boss Points
795,Lana Snow,Elder Druid,Lobera,1175,"18,175",Boss Points
796,Berva,Royal Paladin,Premia,666,"18,170",Boss Points
797,Zimm Thornblade,Elite Knight,Celesta,971,"18,165",Boss Points
798,Synzento,Elite Knight,Descubra,1189,"18,150",Boss Points
799,Archer Khusta,Royal Paladin,Belobra,804,"18,145",Boss Points
799,Sir Raok,Royal Paladin,Descubra,1197,"18,145",Boss Points
801,Busy Hands,Royal Paladin,Karmeya,738,"18,140",Boss Points
802,Makadamia,Elder Druid,Bona,1028,"18,135",Boss Points
803,Daso II,Royal Paladin,Antica,1618,"18,130",Boss Points
803,Piekielny Wojtus,Elder Druid,Antica,1206,"18,130",Boss Points
803,Xibran,Royal Paladin,Kalanta,1428,"18,130",Boss Points
803,Xokkoo,Royal Paladin,Belobra,1015,"18,130",Boss Points
807,Luki Jogandosolo,Elite Knight,Ourobra,834,"18,125",Boss Points
808,Midnigth,Elite Knight,Refugia,918,"18,120",Boss Points
809,Bjo,Master Sorcerer,Quelibra,1626,"18,115",Boss Points
810,Darkaayn,Master Sorcerer,Peloria,843,"18,110",Boss Points
811,Macabeo,Elite Knight,Wintera,773,"18,100",Boss Points
812,Skrillex of Antica,Elite Knight,Antica,408,"18,095",Boss Points
813,Big Chan,Royal Paladin,Gentebra,1184,"18,090",Boss Points
813,Creaxie,Elite Knight,Refugia,1043,"18,090",Boss Points
813,Marcx Alystar,Elite Knight,Solidera,953,"18,090",Boss Points
813,Ragha Healer,Elder Druid,Kalibra,2007,"18,090",Boss Points
817,Olooz Rhaio,Elite Knight,Collabra,1388,"18,085",Boss Points
818,Eixon,Master Sorcerer,Antica,875,"18,080",Boss Points
818,Pechowy Rafcio,Royal Paladin,Xyla,1265,"18,080",Boss Points
820,Kirby Joga Descalso,Elite Knight,Jadebra,814,"18,070",Boss Points
820,Medianoche,Elder Druid,Bona,656,"18,070",Boss Points
822,Bamandua,Elite Knight,Issobra,1804,"18,065",Boss Points
823,Blind Panter,Elite Knight,Bona,1354,"18,060",Boss Points
824,Okotok Virado Noarco,Elder Druid,Ustebra,1078,"18,055",Boss Points
824,Queen Winterheart,Elite Knight,Ferobra,873,"18,055",Boss Points
826,Brosif,Royal Paladin,Havera,1020,"18,050",Boss Points
827,Premislao,Royal Paladin,Bona,681,"18,045",Boss Points
828,Griford The Brown,Elder Druid,Kalibra,952,"18,040",Boss Points
828,Pank Sarm,Royal Paladin,Vunira,650,"18,040",Boss Points
828,Witaminki,Royal Paladin,Celesta,879,"18,040",Boss Points
831,Anakhim,Elite Knight,Gladera,810,"18,035",Boss Points
831,Kikaro,Elite Knight,Nefera,882,"18,035",Boss Points
831,Octuous,Elder Druid,Lobera,1764,"18,035",Boss Points
834,Greater Fyoxer,Druid,Ourobra,503,"18,030",Boss Points
835,Ghost of Chimera,Royal Paladin,Solidera,1731,"18,025",Boss Points
836,Alux Shans,Elder Druid,Jadebra,707,"18,020",Boss Points
836,Hakob,Elite Knight,Secura,834,"18,020",Boss Points
838,Korni Muniz,Elite Knight,Monza,892,"18,000",Boss Points
838,Libarkwin,Elder Druid,Belobra,1153,"18,000",Boss Points
838,Szym zlo,Royal Paladin,Monza,865,"18,000",Boss Points
841,Karku,Royal Paladin,Kalibra,644,"17,995",Boss Points
842,Vulituri,Royal Paladin,Secura,1067,"17,990",Boss Points
843,Forseti Ases,Elite Knight,Belobra,1455,"17,985",Boss Points
844,Aragorn on Unitera,Elite Knight,Nefera,727,"17,975",Boss Points
845,Be xu,Elder Druid,Monza,2073,"17,965",Boss Points
845,Igreq,Royal Paladin,Kalanta,1129,"17,965",Boss Points
847,Dovath,Royal Paladin,Premia,1028,"17,960",Boss Points
847,Only Hans,Elder Druid,Nevia,1371,"17,960",Boss Points
849,Blaame,Elder Druid,Terribra,927,"17,950",Boss Points
850,Khaqor,Elder Druid,Antica,930,"17,945",Boss Points
851,Kyvori Ascruo,Royal Paladin,Secura,1171,"17,935",Boss Points
851,Skum Rayon,Royal Paladin,Luminera,1566,"17,935",Boss Points
853,Mirajane Wang,Elder Druid,Calmera,844,"17,930",Boss Points
853,Warmort,Elite Knight,Nefera,825,"17,930",Boss Points
855,Last Dragon Red,Royal Paladin,Astera,856,"17,925",Boss Points
856,Nosacz Kolumbijczyk,Elder Druid,Antica,743,"17,920",Boss Points
857,Baja Mage,Master Sorcerer,Karmeya,775,"17,915",Boss Points
858,Strikiz,Elite Knight,Yonabra,1367,"17,890",Boss Points
859,Tetlion,Master Sorcerer,Kalanta,895,"17,885",Boss Points
860,Lazy Panda,Royal Paladin,Eclipta,1010,"17,880",Boss Points
861,Tanker Insane,Elite Knight,Celesta,1143,"17,870",Boss Points
862,Miini Adus,Elder Druid,Eclipta,1336,"17,865",Boss Points
863,Ma Sativ,Elder Druid,Epoca,729,"17,855",Boss Points
864,Brnin Encostado,Elite Knight,Inabra,863,"17,850",Boss Points
864,Polly Rockt Knight,Elite Knight,Calmera,752,"17,850",Boss Points
866,Doctorr Aurelio,Elder Druid,Issobra,1637,"17,845",Boss Points
867,Nightwing,Royal Paladin,Celesta,1009,"17,840",Boss Points
868,Ricorina,Master Sorcerer,Thyria,547,"17,835",Boss Points
868,Vatty,Elite Knight,Citra,1001,"17,835",Boss Points
870,Luuh Druid,Elder Druid,Gentebra,1275,"17,830",Boss Points
870,Naclara,Elite Knight,Gentebra,1236,"17,830",Boss Points
872,Aimzz,Royal Paladin,Ustebra,850,"17,820",Boss Points
873,Hanetza Dytholnizado,Elite Knight,Ombra,1060,"17,815",Boss Points
873,Rekovni,Elder Druid,Secura,1283,"17,815",Boss Points
873,Talyssah,Elite Knight,Ustebra,757,"17,815",Boss Points
876,Dakota,Elite Knight,Blumera,1630,"17,810",Boss Points
876,King Dunha,Royal Paladin,Belobra,816,"17,810",Boss Points
876,Turogk,Elite Knight,Yovera,704,"17,810",Boss Points
876,Zuxxy,Royal Paladin,Secura,722,"17,810",Boss Points
880,Sioy,Master Sorcerer,Ustebra,1072,"17,805",Boss Points
880,Ty cobb,Royal Paladin,Quelibra,977,"17,805",Boss Points
882,Danxz,Royal Paladin,Belobra,794,"17,800",Boss Points
882,Galoriel,Master Sorcerer,Harmonia,704,"17,800",Boss Points
882,Lil Orusa,Elder Druid,Celesta,718,"17,800",Boss Points
882,Quis,Elite Knight,Premia,1152,"17,800",Boss Points
886,Fely army,Elite Knight,Bona,695,"17,795",Boss Points
886,Iboomer,Elite Knight,Karmeya,686,"17,795",Boss Points
888,Mabcio,Elite Knight,Blumera,1006,"17,790",Boss Points
889,Mustzinho,Elder Druid,Venebra,1789,"17,785",Boss Points
889,Willtank Zica,Elite Knight,Terribra,1009,"17,785",Boss Points
891,Believer Sam,Elite Knight,Celebra,606,"17,780",Boss Points
892,Adrixh,Elite Knight,Quintera,661,"17,775",Boss Points
893,Tapalo,Elite Knight,Belobra,678,"17,770",Boss Points
894,Lord Von Portter,Elder Druid,Bona,1030,"17,765",Boss Points
895,Gera Hellscream,Elder Druid,Wintera,853,"17,755",Boss Points
895,Just Chodor,Royal Paladin,Harmonia,883,"17,755",Boss Points
897,Captain Lovelock,Elite Knight,Bona,747,"17,750",Boss Points
897,Elder Krushev,Elder Druid,Descubra,1155,"17,750",Boss Points
899,Revauxzito,Master Sorcerer,Terribra,1004,"17,745",Boss Points
900,Everton Cavalheiro,Elite Knight,Serdebra,946,"17,740",Boss Points
901,Matg,Elder Druid,Vunira,753,"17,720",Boss Points
901,Rodriguin Fofoquinha,Elder Druid,Inabra,468,"17,720",Boss Points
903,Doug Devasso,Elite Knight,Collabra,1852,"17,715",Boss Points
903,Pan Siocher,Elder Druid,Nevia,1088,"17,715",Boss Points
905,Dragonidas,Master Sorcerer,Monza,1512,"17,710",Boss Points
906,Cornelio,Elite Knight,Astera,617,"17,700",Boss Points
907,Sneakerdoggo,Royal Paladin,Premia,931,"17,695",Boss Points
908,Druzum,Elder Druid,Lobera,1540,"17,690",Boss Points
908,Poderoso Knott,Master Sorcerer,Yonabra,863,"17,690",Boss Points
910,Hyogaki,Elder Druid,Honbra,1410,"17,685",Boss Points
911,Baraii Fawkes,Master Sorcerer,Tornabra,1260,"17,680",Boss Points
911,Pixel Mag,Master Sorcerer,Nevia,1086,"17,680",Boss Points
913,Semsd,Master Sorcerer,Inabra,1259,"17,675",Boss Points
914,Elder Tidire,Elder Druid,Bona,827,"17,670",Boss Points
914,Mentalnaa Paskudaa,Royal Paladin,Talera,466,"17,670",Boss Points
914,Notgis,Elite Knight,Secura,886,"17,670",Boss Points
917,Tykhe Braba,Royal Paladin,Serdebra,925,"17,660",Boss Points
918,Asmitank Friolla,Royal Paladin,Jadebra,1536,"17,655",Boss Points
918,King Nicolas Cage,Royal Paladin,Astera,536,"17,655",Boss Points
920,Kennis,Elite Knight,Peloria,752,"17,650",Boss Points
921,Camauk,Elite Knight,Secura,1110,"17,640",Boss Points
921,Natashia,Royal Paladin,Pacera,1017,"17,640",Boss Points
921,Thorian Cros,Elder Druid,Kalibra,980,"17,640",Boss Points
924,Mepi,Elite Knight,Secura,866,"17,635",Boss Points
925,Poca Plata,Elder Druid,Citra,1027,"17,630",Boss Points
926,Devilzinn,Royal Paladin,Gentebra,802,"17,620",Boss Points
927,Roxtor,Royal Paladin,Celesta,1078,"17,615",Boss Points
928,Muriiloo,Elder Druid,Belobra,1015,"17,610",Boss Points
929,Ain Cafezinhuuuu,Master Sorcerer,Yonabra,812,"17,605",Boss Points
929,Tiger Backwoods,Master Sorcerer,Quidera,1096,"17,605",Boss Points
931,Tammet,Royal Paladin,Monza,958,"17,600",Boss Points
932,Danul,Elder Druid,Lobera,988,"17,595",Boss Points
933,Tigrokey,Elite Knight,Calmera,798,"17,590",Boss Points
934,Balas King,Royal Paladin,Nevia,1506,"17,585",Boss Points
935,Elderen,Master Sorcerer,Astera,1039,"17,580",Boss Points
935,Old Esgliks,Royal Paladin,Menera,800,"17,580",Boss Points
935,Vi Kirschblute,Elder Druid,Kalibra,800,"17,580",Boss Points
938,Ksoares,Royal Paladin,Ferobra,666,"17,575",Boss Points
938,Tyrann Undead,Elite Knight,Nevia,1244,"17,575",Boss Points
940,Inso Rozo,Royal Paladin,Celesta,1107,"17,570",Boss Points
941,Alko Popiool,Elite Knight,Eclipta,1312,"17,560",Boss Points
941,Brat Mojego Brata,Elder Druid,Xyla,569,"17,560",Boss Points
943,Boolteer,Elder Druid,Thyria,710,"17,555",Boss Points
944,Fiftyone Degrees Nord,Elite Knight,Premia,1183,"17,550",Boss Points
945,Rogue Oil Trader,Elite Knight,Premia,803,"17,545",Boss Points
946,Eksi Czan,Royal Paladin,Antica,1150,"17,540",Boss Points
947,Rinnyan,Royal Paladin,Oceanis,995,"17,535",Boss Points
947,Vituxo,Royal Paladin,Pacera,656,"17,535",Boss Points
949,Pasztix,Elite Knight,Xyla,994,"17,525",Boss Points
949,Spaju Va,Royal Paladin,Karmeya,1055,"17,525",Boss Points
949,Tuco Boladaoo,Elite Knight,Quelibra,826,"17,525",Boss Points
952,Jakubabka,Elite Knight,Monza,743,"17,520",Boss Points
952,Mo to ca,Paladin,Kalibra,554,"17,520",Boss Points
954,Fake Enryu,Exalted Monk,Antica,807,"17,515",Boss Points
954,Lil Marucha,Elite Knight,Havera,1021,"17,515",Boss Points
954,Non Lifers Karol,Master Sorcerer,Retalia,1081,"17,515",Boss Points
954,Rhoger Matanovatos,Royal Paladin,Talera,669,"17,515",Boss Points
958,Hekobs,Elder Druid,Belobra,777,"17,505",Boss Points
958,Mestre Okay,Elite Knight,Belobra,969,"17,505",Boss Points
958,Noble Eagle,Elder Druid,Monza,647,"17,505",Boss Points
958,Peexee Charlover,Royal Paladin,Vunira,1003,"17,505",Boss Points
962,Finckz,Royal Paladin,Yovera,1246,"17,500",Boss Points
963,Majster Skower,Elder Druid,Bona,760,"17,490",Boss Points
964,Az ao,Master Sorcerer,Venebra,1054,"17,485",Boss Points
964,Many Mern,Elder Druid,Secura,987,"17,485",Boss Points
964,Mytth Dearrow,Royal Paladin,Yonabra,1231,"17,485",Boss Points
967,King Adamo,Master Sorcerer,Secura,1272,"17,480",Boss Points
967,Vini Herdeiro,Elder Druid,Ourobra,1187,"17,480",Boss Points
969,Ronan Mago Branco,Elder Druid,Descubra,832,"17,475",Boss Points
970,Daverlito,Royal Paladin,Bona,1829,"17,470",Boss Points
970,Violent Veber,Royal Paladin,Ourobra,1061,"17,470",Boss Points
972,Llust,Elite Knight,Issobra,1193,"17,460",Boss Points
972,Ulany Mis,Elite Knight,Nevia,944,"17,460",Boss Points
974,Torus Magnus,Royal Paladin,Secura,1057,"17,455",Boss Points
975,Engenheiro Yousef,Master Sorcerer,Terribra,887,"17,440",Boss Points
975,Lord Barnaby,Royal Paladin,Lobera,658,"17,440",Boss Points
977,Ballin Zero,Royal Paladin,Dia,1475,"17,435",Boss Points
977,Ihhago,Master Sorcerer,Descubra,881,"17,435",Boss Points
979,Rapa Dura,Elite Knight,Collabra,1429,"17,425",Boss Points
980,Hane lilia,Royal Paladin,Quintera,686,"17,415",Boss Points
981,Radosny Joe,Royal Paladin,Vunira,573,"17,410",Boss Points
982,Nerigudo,Elite Knight,Ustebra,1608,"17,400",Boss Points
983,Pulppzerah,Royal Paladin,Quelibra,914,"17,395",Boss Points
983,Toxicah,Elder Druid,Rasteibra,1127,"17,395",Boss Points
985,Niico,Royal Paladin,Ferobra,957,"17,390",Boss Points
986,Nosio poderoso,Elder Druid,Rasteibra,1400,"17,385",Boss Points
986,Sugar Dedi,Royal Paladin,Dia,1004,"17,385",Boss Points
988,Nah Uel,Elder Druid,Honbra,1039,"17,380",Boss Points
989,Dreams,Elder Druid,Yonabra,1364,"17,375",Boss Points
989,Piatka,Royal Paladin,Harmonia,1769,"17,375",Boss Points
991,El Nico,Elder Druid,Yonabra,1055,"17,370",Boss Points
991,Forleta,Master Sorcerer,Belobra,1314,"17,370",Boss Points
993,Hierva Sin Hambre,Master Sorcerer,Menera,739,"17,365",Boss Points
993,Linda'inluv,Elite Knight,Ferobra,842,"17,365",Boss Points
993,Paula Ines,Master Sorcerer,Gladera,457,"17,365",Boss Points
993,Qin,Master Sorcerer,Jadebra,755,"17,365",Boss Points
997,Marroa Tche,Elder Druid,Astera,648,"17,355",Boss Points
998,Cyrfina,Elite Knight,Celesta,837,"17,350",Boss Points
998,Jardss Gestao Inteligente,Master Sorcerer,Terribra,1315,"17,350",Boss Points
998,Mighty Keven,Elite Knight,Tornabra,1039,"17,350",Boss Points
