Rank,Name,Vocation,World,Level,Points,category,vocation_id
739,Sick Paladin,Royal Paladin,Thyria,1319,"17,617",Charm Points,0
740,Sheik Dog,Royal Paladin,Luminera,808,"17,614",Charm Points,0
741,Francamente,Elite Knight,Yonabra,962,"17,605",Charm Points,0
742,Kaleb in,Master Sorcerer,Belobra,1188,"17,604",Charm Points,0
743,Szybki Magownik,Master Sorcerer,Karmeya,1428,"17,602",Charm Points,0
744,Priceless Sheepiish,Elder Druid,Malivora,951,"17,592",Charm Points,0
745,Alexh con Hat,Royal Paladin,Talera,1678,"17,589",Charm Points,0
745,Infernalus,Master Sorcerer,Monza,69,"17,589",Charm Points,0
745,Lyss Lothbrok,Elite Knight,Etebra,1045,"17,589",Charm Points,0
745,Pesadelus,Royal Paladin,Descubra,814,"17,589",Charm Points,0
749,Mirakinus Obied,Royal Paladin,Peloria,756,"17,588",Charm Points,0
750,Rowik,Elder Druid,Celesta,974,"17,584",Charm Points,0
751,Johnyzin,Elite Knight,Ourobra,1224,"17,580",Charm Points,0
752,Rin from Benja,Master Sorcerer,Secura,711,"17,579",Charm Points,0
753,Buffy Kion,Royal Paladin,Gentebra,715,"17,564",Charm Points,0
754,Mysophobia,Master Sorcerer,Refugia,1304,"17,560",Charm Points,0
755,Extdream,Royal Paladin,Refugia,1222,"17,542",Charm Points,0
756,Luilox,Elite Knight,Gentebra,1016,"17,540",Charm Points,0
757,Ravor Morxis,Royal Paladin,Vunira,788,"17,539",Charm Points,0
758,Waldir desmotivado,Elite Knight,Collabra,1556,"17,535",Charm Points,0
759,Mienye,Elder Druid,Venebra,1366,"17,534",Charm Points,0
760,Ravenovsky,Royal Paladin,Secura,844,"17,514",Charm Points,0
761,White hair,Master Sorcerer,Refugia,796,"17,509",Charm Points,0
762,Dukz Paladin,Royal Paladin,Kalibra,1512,"17,494",Charm Points,0
762,Gznho,Royal Paladin,Yonabra,977,"17,494",Charm Points,0
762,Piolho De Gabine,Elite Knight,Jadebra,1311,"17,494",Charm Points,0
765,Arkantosz Fearless,Royal Paladin,Yovera,1048,"17,490",Charm Points,0
766,Blaer,Elite Knight,Refugia,1093,"17,489",Charm Points,0
766,Mawr,Elite Knight,Esmera,718,"17,489",Charm Points,0
766,Mitis Dictator,Elite Knight,Nefera,659,"17,489",Charm Points,0
766,Tasso Aligenigina Alussinado,Elder Druid,Belobra,640,"17,489",Charm Points,0
770,Charvalo,Royal Paladin,Gentebra,1494,"17,481",Charm Points,0
771,Piatka,Royal Paladin,Harmonia,1754,"17,474",Charm Points,0
772,Dcision,Elder Druid,Vunira,681,"17,464",Charm Points,0
773,Dracmort,Master Sorcerer,Secura,1358,"17,460",Charm Points,0
773,Logiicz,Elder Druid,Luminera,937,"17,460",Charm Points,0
775,Rellik Monster,Elite Knight,Calmera,1215,"17,454",Charm Points,0
776,Dediinho Alzado,Royal Paladin,Ombra,1665,"17,449",Charm Points,0
777,Whayz,Elite Knight,Monza,858,"17,448",Charm Points,0
778,Currak,Royal Paladin,Bona,722,"17,444",Charm Points,0
779,Luanpt,Royal Paladin,Karmeya,713,"17,439",Charm Points,0
780,Torkel Ironman,Elite Knight,Issobra,738,"17,438",Charm Points,0
781,Ahoky,Master Sorcerer,Solidera,1708,"17,430",Charm Points,0
782,Paaablo,Royal Paladin,Secura,1051,"17,423",Charm Points,0
783,Manti Siki,Elder Druid,Wintera,846,"17,413",Charm Points,0
784,Braavee heart,Elite Knight,Calmera,1229,"17,409",Charm Points,0
785,Mastro Aro,Master Sorcerer,Secura,1153,"17,405",Charm Points,0
786,Revanne,Master Sorcerer,Vunira,1152,"17,402",Charm Points,0
787,Zheng Bonny,Elite Knight,Ustebra,1192,"17,398",Charm Points,0
788,Luucask,Elder Druid,Secura,1544,"17,388",Charm Points,0
789,Lovedek,Elite Knight,Pacera,958,"17,385",Charm Points,0
790,Nathan Fearless,Royal Paladin,Celebra,1298,"17,380",Charm Points,0
791,Gamy,Elder Druid,Premia,1036,"17,374",Charm Points,0
791,Nrwing,Elite Knight,Antica,848,"17,374",Charm Points,0
793,Artback,Royal Paladin,Oceanis,1076,"17,373",Charm Points,0
794,Nhaelin,Elite Knight,Harmonia,894,"17,359",Charm Points,0
795,Ken Yiro,Elite Knight,Pacera,1340,"17,356",Charm Points,0
796,Haathel,Elder Druid,Secura,1067,"17,340",Charm Points,0
797,Pan Kada,Elite Knight,Quelibra,1040,"17,339",Charm Points,0
798,Genezyzz,Elder Druid,Gentebra,1242,"17,338",Charm Points,0
799,Cenihefert,Knight,Astera,735,"17,335",Charm Points,0
800,Mouhh,Elite Knight,Vunira,1317,"17,330",Charm Points,0
800,Reset Dla Tluszczu,Elite Knight,Monza,1513,"17,330",Charm Points,0
802,Wikadny,Master Sorcerer,Secura,991,"17,329",Charm Points,0
803,Alyn Tauradmoon,Elder Druid,Serdebra,1127,"17,318",Charm Points,0
804,Minirka,Royal Paladin,Thyria,1224,"17,317",Charm Points,0
805,Czesieek,Master Sorcerer,Monza,1163,"17,305",Charm Points,0
806,Dash Mclovin,Royal Paladin,Karmeya,937,"17,300",Charm Points,0
807,Chivolli,Elite Knight,Nevia,764,"17,299",Charm Points,0
808,Teco Exausto,Elite Knight,Luminera,1463,"17,277",Charm Points,0
809,Kurgaden,Elite Knight,Premia,1086,"17,274",Charm Points,0
810,Audr'ey,Royal Paladin,Secura,893,"17,264",Charm Points,0
811,Reed Ian,Elite Knight,Dia,1192,"17,261",Charm Points,0
812,Rakzi,Elite Knight,Yonabra,1684,"17,259",Charm Points,0
813,Adkins,Royal Paladin,Talera,971,"17,255",Charm Points,0
813,Stachu Rski,Elder Druid,Bona,1210,"17,255",Charm Points,0
815,Furi Kilmes,Elite Knight,Yovera,833,"17,254",Charm Points,0
816,Cardinale Habby,Royal Paladin,Peloria,953,"17,249",Charm Points,0
816,Gwaihir The Great,Elder Druid,Thyria,927,"17,249",Charm Points,0
818,Mictlan tlatoani,Elite Knight,Quidera,1213,"17,244",Charm Points,0
819,Voidel,Master Sorcerer,Harmonia,1501,"17,237",Charm Points,0
820,Maurolkit,Elite Knight,Secura,1922,"17,234",Charm Points,0
821,Re Raion,Elite Knight,Nevia,963,"17,233",Charm Points,0
822,Hupez,Elite Knight,Yonabra,1655,"17,225",Charm Points,0
822,Vimo,Elite Knight,Menera,924,"17,225",Charm Points,0
824,Tytel Neoziel,Royal Paladin,Secura,1035,"17,214",Charm Points,0
825,Memtoz,Elite Knight,Gladera,1140,"17,210",Charm Points,0
826,Hith Mape,Royal Paladin,Secura,1086,"17,209",Charm Points,0
827,Headshot Qazq,Elite Knight,Gravitera,1245,"17,204",Charm Points,0
828,Mayushi,Royal Paladin,Belobra,1613,"17,202",Charm Points,0
829,Nershil,Elite Knight,Secura,1003,"17,200",Charm Points,0
830,Rich Patrol,Elder Druid,Monza,1564,"17,195",Charm Points,0
831,Gogrex,Royal Paladin,Xyla,1239,"17,194",Charm Points,0
831,Royal Raczkoo,Royal Paladin,Thyria,1063,"17,194",Charm Points,0
833,Kruuks,Royal Paladin,Refugia,1570,"17,189",Charm Points,0
834,Menczolek,Elite Knight,Antica,865,"17,179",Charm Points,0
835,Gullszeye,Royal Paladin,Gentebra,1599,"17,175",Charm Points,0
836,Sai Oh,Elder Druid,Nevia,1414,"17,173",Charm Points,0
837,Ichigo Dimmadome,Royal Paladin,Antica,1111,"17,169",Charm Points,0
837,King Adamo,Master Sorcerer,Secura,1256,"17,169",Charm Points,0
837,Vica Kateriell,Master Sorcerer,Monza,1149,"17,169",Charm Points,0
840,Soulks,Royal Paladin,Celebra,1152,"17,168",Charm Points,0
841,Blue Chaos Rage,Master Sorcerer,Nefera,1008,"17,160",Charm Points,0
842,El Korales,Royal Paladin,Secura,1060,"17,144",Charm Points,0
842,Tankerion,Elite Knight,Ombra,825,"17,144",Charm Points,0
844,Rift Duken,Master Sorcerer,Gentebra,2283,"17,139",Charm Points,0
844,Swinub,Royal Paladin,Vunira,725,"17,139",Charm Points,0
846,Kua Drado,Royal Paladin,Ferobra,1026,"17,135",Charm Points,0
847,Myztik Magic,Elder Druid,Nefera,1080,"17,134",Charm Points,0
847,Nekator,Master Sorcerer,Astera,788,"17,134",Charm Points,0
847,Zelioh,Elite Knight,Esmera,963,"17,134",Charm Points,0
850,Bolzziosti,Royal Paladin,Yonabra,1949,"17,133",Charm Points,0
850,Elkerann Phison,Elite Knight,Ourobra,794,"17,133",Charm Points,0
852,Danibolt,Royal Paladin,Antica,1377,"17,128",Charm Points,0
853,Feniikz,Elite Knight,Karmeya,1296,"17,125",Charm Points,0
854,Sepin Syla,Royal Paladin,Celebra,768,"17,124",Charm Points,0
855,Lu ko,Master Sorcerer,Luminera,1547,"17,119",Charm Points,0
856,Skushy,Master Sorcerer,Inabra,1033,"17,118",Charm Points,0
857,Meyrah,Master Sorcerer,Quidera,646,"17,117",Charm Points,0
858,Bebe Alexsander,Royal Paladin,Gentebra,1172,"17,114",Charm Points,0
858,Torhun,Elite Knight,Celesta,1082,"17,114",Charm Points,0
860,Venoxd,Royal Paladin,Nefera,1738,"17,113",Charm Points,0
861,Pa Ty,Elite Knight,Lutabra,1290,"17,110",Charm Points,0
861,Paranoikii,Royal Paladin,Astera,1328,"17,110",Charm Points,0
863,Datus Yatara,Elite Knight,Havera,770,"17,109",Charm Points,0
864,Tankov,Elite Knight,Quelibra,941,"17,105",Charm Points,0
865,Boi Zinho,Royal Paladin,Ferobra,1176,"17,099",Charm Points,0
866,Ewald,Elite Knight,Gentebra,1591,"17,095",Charm Points,0
867,Bandzior Ek,Elite Knight,Celesta,872,"17,089",Charm Points,0
867,Manolo Brods,Royal Paladin,Nefera,913,"17,089",Charm Points,0
867,Noob Body,Royal Paladin,Karmeya,773,"17,089",Charm Points,0
870,Fastshot,Royal Paladin,Refugia,2057,"17,084",Charm Points,0
870,Se Nhor Jeff,Elite Knight,Vunira,1071,"17,084",Charm Points,0
872,Arthazz,Elite Knight,Refugia,920,"17,079",Charm Points,0
873,Greed Mendes,Elite Knight,Ustebra,824,"17,074",Charm Points,0
873,Helen the champ,Master Sorcerer,Harmonia,819,"17,074",Charm Points,0
875,Cawi Ratka,Royal Paladin,Karmeya,1512,"17,073",Charm Points,0
876,Druvolkz Is Back,Royal Paladin,Lutabra,1733,"17,070",Charm Points,0
877,Tazari Windu,Master Sorcerer,Rasteibra,1539,"17,057",Charm Points,0
878,Gallo Fashion,Royal Paladin,Havera,727,"17,054",Charm Points,0
878,Nydo Vampire,Master Sorcerer,Secura,1021,"17,054",Charm Points,0
880,Eternal Ichigo Kurosaki,Elite Knight,Astera,1685,"17,051",Charm Points,0
881,Almom,Elite Knight,Inabra,1874,"17,049",Charm Points,0
881,Jaffrez Knight,Elite Knight,Celebra,1105,"17,049",Charm Points,0
883,Cziili,Master Sorcerer,Secura,1166,"17,045",Charm Points,0
884,Zalina Myth,Elite Knight,Vunira,1193,"17,043",Charm Points,0
885,Antaressis,Royal Paladin,Monza,1034,"17,029",Charm Points,0
885,Duran Shan,Elite Knight,Secura,788,"17,029",Charm Points,0
887,Nefii,Royal Paladin,Nefera,924,"17,024",Charm Points,0
888,Karol Medi Wielki,Elite Knight,Karmeya,1058,"17,019",Charm Points,0
889,Hellucinated da Norte,Elite Knight,Quelibra,811,"17,014",Charm Points,0
890,Gear Five Whisp,Royal Paladin,Collabra,1713,"17,008",Charm Points,0
891,Rayrix,Elite Knight,Thyria,712,"17,007",Charm Points,0
892,Warlord Bread,Elder Druid,Belobra,2703,"16,989",Charm Points,0
893,Colossus Akaligon,Elder Druid,Gladera,1096,"16,979",Charm Points,0
894,Malu Manzan,Master Sorcerer,Serdebra,1598,"16,977",Charm Points,0
895,Faus to,Elite Knight,Quelibra,1499,"16,970",Charm Points,0
896,Knight do Guga,Elite Knight,Nefera,776,"16,969",Charm Points,0
897,Myth Herus,Elder Druid,Ombra,1705,"16,968",Charm Points,0
897,Serjao Pitbull Purosangue,Elite Knight,Lutabra,1269,"16,968",Charm Points,0
899,Lando Atryda,Elite Knight,Vunira,1207,"16,967",Charm Points,0
900,Dante Lauxborn,Royal Paladin,Nefera,1572,"16,965",Charm Points,0
900,Rigado,Elite Knight,Inabra,1180,"16,965",Charm Points,0
902,Bbud,Elder Druid,Nefera,997,"16,963",Charm Points,0
903,Wakkasz,Royal Paladin,Yonabra,971,"16,959",Charm Points,0
904,Mountain Elfo,Elder Druid,Gentebra,1154,"16,945",Charm Points,0
905,Eat My Arrow,Royal Paladin,Issobra,1349,"16,942",Charm Points,0
905,Paold Uchiha,Elder Druid,Calmera,1512,"16,942",Charm Points,0
907,Codeison,Elder Druid,Monza,1293,"16,939",Charm Points,0
908,Barao Relampejante,Elite Knight,Yonabra,2037,"16,937",Charm Points,0
909,Aeohn,Elder Druid,Ferobra,946,"16,929",Charm Points,0
910,Ginowi,Royal Paladin,Monza,2010,"16,928",Charm Points,0
911,Morfothik,Master Sorcerer,Havera,784,"16,925",Charm Points,0
912,Bayesha,Elder Druid,Nevia,1101,"16,924",Charm Points,0
912,Lana Snow,Elder Druid,Lobera,1161,"16,924",Charm Points,0
912,Sir Dryn,Royal Paladin,Bona,984,"16,924",Charm Points,0
915,Jadxz,Elder Druid,Talera,995,"16,918",Charm Points,0
915,Losing Sleep,Master Sorcerer,Yonabra,1103,"16,918",Charm Points,0
917,Jhonnyxz,Elite Knight,Quintera,1507,"16,914",Charm Points,0
918,Boski Manio,Royal Paladin,Refugia,887,"16,910",Charm Points,0
919,Jotazovisk,Royal Paladin,Collabra,1903,"16,905",Charm Points,0
920,Quro,Elder Druid,Belobra,893,"16,889",Charm Points,0
921,Speedbolt,Royal Paladin,Yonabra,1070,"16,887",Charm Points,0
922,Hozele Killidaximo,Elder Druid,Secura,1545,"16,885",Charm Points,0
923,Dtankk,Elite Knight,Belobra,1060,"16,884",Charm Points,0
923,Ilurin,Royal Paladin,Bona,1180,"16,884",Charm Points,0
925,Kon Mazur,Elder Druid,Thyria,1348,"16,883",Charm Points,0
926,Biaalyxx,Master Sorcerer,Celesta,1700,"16,874",Charm Points,0
927,Palgaa,Master Sorcerer,Secura,1905,"16,873",Charm Points,0
928,Ell Droid Cansado,Elder Druid,Gentebra,1215,"16,865",Charm Points,0
929,Lukao Daglock,Royal Paladin,Ourobra,1302,"16,853",Charm Points,0
930,Leechiano,Elite Knight,Lobera,1591,"16,844",Charm Points,0
930,Only Hans,Elder Druid,Nevia,1354,"16,844",Charm Points,0
932,Navinha,Elder Druid,Pacera,749,"16,843",Charm Points,0
933,Kallashy,Elite Knight,Honbra,2038,"16,840",Charm Points,0
934,Vepem,Master Sorcerer,Lobera,1184,"16,839",Charm Points,0
935,Rita Dreams,Royal Paladin,Menera,1254,"16,838",Charm Points,0
936,Zajonc Szarak,Royal Paladin,Malivora,743,"16,834",Charm Points,0
937,Mighty Peral,Elder Druid,Solidera,2015,"16,833",Charm Points,0
938,Bruxa Imortal,Elite Knight,Pacera,694,"16,829",Charm Points,0
939,Frixorcerer,Master Sorcerer,Nevia,1150,"16,824",Charm Points,0
940,Invest,Elite Knight,Secura,1503,"16,820",Charm Points,0
941,Warriior Skeet,Elite Knight,Astera,1562,"16,819",Charm Points,0
942,Mage Booze,Elder Druid,Belobra,775,"16,817",Charm Points,0
942,Wybuchowy druid,Elder Druid,Secura,1370,"16,817",Charm Points,0
944,Ackeem,Royal Paladin,Lobera,1314,"16,815",Charm Points,0
944,Coy Doido,Royal Paladin,Belobra,1416,"16,815",Charm Points,0
944,Lipssky,Elite Knight,Refugia,1758,"16,815",Charm Points,0
947,Kaxlli,Elite Knight,Antica,1115,"16,814",Charm Points,0
948,Ravisophi,Elite Knight,Belobra,1163,"16,810",Charm Points,0
949,Dukesiin,Elder Druid,Yovera,1475,"16,809",Charm Points,0
949,Zitache,Elder Druid,Antica,1145,"16,809",Charm Points,0
951,Hayashiro,Master Sorcerer,Belobra,1814,"16,804",Charm Points,0
952,Xaldator,Master Sorcerer,Celesta,938,"16,803",Charm Points,0
953,Lanzy,Elite Knight,Talera,1228,"16,800",Charm Points,0
954,Cast Quarentena,Elder Druid,Descubra,1216,"16,793",Charm Points,0
955,Sir Castellan,Royal Paladin,Kalibra,767,"16,785",Charm Points,0
956,Ikevoh,Elite Knight,Astera,892,"16,784",Charm Points,0
957,Morvus,Elite Knight,Celesta,1100,"16,780",Charm Points,0
958,Yalder,Royal Paladin,Bona,1062,"16,779",Charm Points,0
959,Tio dos Cores,Royal Paladin,Kalibra,1115,"16,775",Charm Points,0
960,Xar Tazzur,Elder Druid,Harmonia,582,"16,764",Charm Points,0
961,Gregor Wielkii,Elder Druid,Harmonia,845,"16,758",Charm Points,0
961,Szalony Tragarz,Royal Paladin,Karmeya,835,"16,758",Charm Points,0
963,Czaja,Elite Knight,Celesta,1316,"16,743",Charm Points,0
964,Cynitha the Unholy,Elite Knight,Monza,1174,"16,739",Charm Points,0
965,Benegar,Royal Paladin,Gentebra,884,"16,729",Charm Points,0
966,Jaruga,Royal Paladin,Nevia,1545,"16,725",Charm Points,0
966,Sir Escaanor,Elite Knight,Celesta,940,"16,725",Charm Points,0
968,Royal Rilyx,Royal Paladin,Quelibra,867,"16,724",Charm Points,0
969,Luuh Druid,Elder Druid,Gentebra,1265,"16,723",Charm Points,0
970,Jackh,Elder Druid,Serdebra,1558,"16,714",Charm Points,0
970,Justszito,Elder Druid,Yonabra,959,"16,714",Charm Points,0
970,Konyzz,Royal Paladin,Vunira,664,"16,714",Charm Points,0
970,Nerala,Elite Knight,Secura,845,"16,714",Charm Points,0
974,Flokaa,Elite Knight,Calmera,1231,"16,712",Charm Points,0
974,Hero Reis,Royal Paladin,Astera,2338,"16,712",Charm Points,0
976,Rykzar,Elder Druid,Astera,1474,"16,707",Charm Points,0
977,Knight Emmanuel,Elite Knight,Gentebra,1507,"16,705",Charm Points,0
978,Mowzek,Elite Knight,Pacera,1020,"16,703",Charm Points,0
979,Gatedrop,Royal Paladin,Secura,1169,"16,694",Charm Points,0
980,Worwyc,Elite Knight,Refugia,638,"16,689",Charm Points,0
981,Rolan Aneon,Royal Paladin,Peloria,862,"16,684",Charm Points,0
982,Geninhoo Vagabundo,Master Sorcerer,Belobra,1005,"16,673",Charm Points,0
983,Cow Rods,Elder Druid,Gentebra,618,"16,664",Charm Points,0
983,Igoos,Elite Knight,Karmeya,1776,"16,664",Charm Points,0
983,Knight'Militar,Elite Knight,Belobra,1076,"16,664",Charm Points,0
983,Nyranoo,Royal Paladin,Bona,1473,"16,664",Charm Points,0
987,Adversity,Elite Knight,Lobera,1300,"16,655",Charm Points,0
988,Chiicleat,Elder Druid,Venebra,1622,"16,648",Charm Points,0
989,Dudu Stonecutter,Elite Knight,Ombra,1952,"16,642",Charm Points,0
990,Strikinina,Elder Druid,Quelibra,768,"16,640",Charm Points,0
991,Ashalor Razno,Elite Knight,Nefera,884,"16,639",Charm Points,0
991,Bullistic,Royal Paladin,Lobera,1401,"16,639",Charm Points,0
991,Cropper Phale,Royal Paladin,Nevia,1638,"16,639",Charm Points,0
994,Lord Von Portter,Elder Druid,Bona,1016,"16,634",Charm Points,0
995,Pixel Mag,Master Sorcerer,Nevia,1073,"16,629",Charm Points,0
996,Ramona Toledo,Royal Paladin,Serdebra,1012,"16,628",Charm Points,0
996,Szympkovsky,Elite Knight,Antica,1058,"16,628",Charm Points,0
998,Doug Oak,Elite Knight,Ustebra,1338,"16,622",Charm Points,0
999,Sorzus,Royal Paladin,Descubra,1053,"16,619",Charm Points,0
1000,Alsa Himm,Elder Druid,Harmonia,1634,"16,616",Charm Points,0
