Rank,Name,Vocation,World,Level,Points,Category
813,Electroszz,Master Sorcerer,Wintera,1048,"1,126",Achievements
813,Goach,Royal Paladin,Jadebra,1203,"1,126",Achievements
813,Magnifik Danyveiosair,Royal Paladin,Quelibra,1845,"1,126",Achievements
813,Metal Olokun,Elite Knight,Astera,1267,"1,126",Achievements
813,Papi Paga,Master Sorcerer,Quintera,1029,"1,126",Achievements
813,Perollas,Elite Knight,Luminera,866,"1,126",Achievements
813,Third Deadly Sin,Royal Paladin,Serdebra,1195,"1,126",Achievements
813,Wo Orales,Elder Druid,Luminera,1026,"1,126",Achievements
823,Ares Coldhands,Royal Paladin,Inabra,1384,"1,125",Achievements
823,Capitao Athim,Elite Knight,Gentebra,904,"1,125",Achievements
823,Cawi Ratka,Royal Paladin,Karmeya,1558,"1,125",Achievements
823,Oblivionxd,Elder Druid,Inabra,1644,"1,125",Achievements
823,Xandao Fatal,Royal Paladin,Inabra,748,"1,125",Achievements
823,Zos Io Pan,Elite Knight,Serdebra,1097,"1,125",Achievements
829,Deiwos,Royal Paladin,Antica,702,"1,124",Achievements
829,Kajka,Knight,Thyria,435,"1,124",Achievements
829,Mackos,Paladin,Pacera,523,"1,124",Achievements
829,Nighthawker,Knight,Monza,587,"1,124",Achievements
829,Pangping,Royal Paladin,Karmeya,1419,"1,124",Achievements
829,Walder Martz,Royal Paladin,Nefera,1215,"1,124",Achievements
835,Bello John,Elite Knight,Kalibra,554,"1,123",Achievements
835,Hellsounds,Master Sorcerer,Serdebra,1124,"1,123",Achievements
835,Ominae Yu,Elite Knight,Yonabra,1745,"1,123",Achievements
835,Toxic Luffy,Royal Paladin,Havera,831,"1,123",Achievements
839,Abzy,Master Sorcerer,Retalia,1311,"1,122",Achievements
839,Anhur the Bearer,Elite Knight,Secura,410,"1,122",Achievements
839,King Infinytum,Elite Knight,Yonabra,2224,"1,122",Achievements
839,Kwiryn,Master Sorcerer,Secura,1877,"1,122",Achievements
839,Velyon,Royal Paladin,Pacera,755,"1,122",Achievements
844,Cooast,Elder Druid,Citra,935,"1,121",Achievements
844,Kid Fistro,Elite Knight,Secura,1125,"1,121",Achievements
844,Lost Kishi,Elite Knight,Oceanis,1056,"1,121",Achievements
844,Maelstrom,Elder Druid,Belobra,1423,"1,121",Achievements
844,Zbyszko Wojownik,Elite Knight,Secura,740,"1,121",Achievements
849,Criash,Elite Knight,Calmera,933,"1,120",Achievements
849,Prom Tyll,Elder Druid,Thyria,1651,"1,120",Achievements
849,Reactx,Elite Knight,Celebra,1043,"1,120",Achievements
849,Skum Rayon,Royal Paladin,Luminera,1575,"1,120",Achievements
849,Ziwan Modidri,Elite Knight,Astera,1435,"1,120",Achievements
854,Blvcku,Royal Paladin,Dia,1485,"1,119",Achievements
854,Cabelo Bawall,Royal Paladin,Ferobra,1451,"1,119",Achievements
854,Moonryell,Master Sorcerer,Kalibra,1921,"1,119",Achievements
854,Nobregaz,Master Sorcerer,Belobra,1064,"1,119",Achievements
854,Rockstars,Elite Knight,Yonabra,618,"1,119",Achievements
854,Roya Rain,Master Sorcerer,Karmeya,1013,"1,119",Achievements
860,Azizami,Royal Paladin,Bona,1235,"1,118",Achievements
860,Brat Mojego Brata,Elder Druid,Xyla,574,"1,118",Achievements
860,Edge Of Nature,Royal Paladin,Secura,876,"1,118",Achievements
860,El Korales,Royal Paladin,Secura,1063,"1,118",Achievements
860,Marlliin,Elder Druid,Belobra,1223,"1,118",Achievements
860,Royal Mercury,Royal Paladin,Wintera,708,"1,118",Achievements
866,Boombastik,Elite Knight,Karmeya,1111,"1,117",Achievements
866,Feru Jest Rudy,Master Sorcerer,Secura,1014,"1,117",Achievements
866,Izaur,Royal Paladin,Bona,898,"1,117",Achievements
866,Lacronis,Paladin,Thyria,716,"1,117",Achievements
866,Pu,Elder Druid,Lobera,1703,"1,117",Achievements
871,Ahkys,Sorcerer,Secura,558,"1,116",Achievements
871,Alkalyn Wintersoul,Elder Druid,Collabra,780,"1,116",Achievements
871,Garfield Cat,Elite Knight,Kalanta,1257,"1,116",Achievements
871,Iron Sparrow,Knight,Bona,723,"1,116",Achievements
871,Lady Dompas,Elite Knight,Descubra,311,"1,116",Achievements
876,Missy Mystique,Master Sorcerer,Thyria,612,"1,115",Achievements
877,Braavee heart,Elite Knight,Calmera,1244,"1,114",Achievements
877,Emulov Sun,Elite Knight,Yonabra,1032,"1,114",Achievements
877,Lalaris,Elder Druid,Venebra,563,"1,114",Achievements
877,Mcdiigao,Elite Knight,Belobra,1581,"1,114",Achievements
877,Naclara,Elite Knight,Gentebra,1248,"1,114",Achievements
877,Theron guard,Royal Paladin,Astera,1319,"1,114",Achievements
883,Aerith Flower Girl,Elder Druid,Collabra,446,"1,113",Achievements
883,Billy,Paladin,Lobera,560,"1,113",Achievements
883,Oalarea,Master Sorcerer,Celesta,1109,"1,113",Achievements
883,Prizs,Royal Paladin,Kalibra,1318,"1,113",Achievements
887,Chorazy malinos,Elite Knight,Premia,1069,"1,112",Achievements
887,Czterolistny Pajak,Elite Knight,Refugia,1166,"1,112",Achievements
887,Fox-Hound,Elder Druid,Secura,804,"1,112",Achievements
887,Fransikas,Elite Knight,Xyla,812,"1,112",Achievements
887,Grzesio rasiak,Master Sorcerer,Vunira,917,"1,112",Achievements
887,Lazy Tytanka,Elite Knight,Secura,1069,"1,112",Achievements
887,Pan Pietrucha,Elite Knight,Nevia,675,"1,112",Achievements
887,Zaadra,Elite Knight,Calmera,1245,"1,112",Achievements
895,Amiatha,Master Sorcerer,Peloria,1000,"1,111",Achievements
895,Arius Dragonheart,Master Sorcerer,Lobera,755,"1,111",Achievements
895,Hell Shakao,Elite Knight,Yonabra,732,"1,111",Achievements
895,Melmag,Master Sorcerer,Secura,962,"1,111",Achievements
895,Navilat,Elite Knight,Nefera,698,"1,111",Achievements
895,Slime Slayer,Master Sorcerer,Refugia,457,"1,111",Achievements
895,Uyih,Elite Knight,Ferobra,603,"1,111",Achievements
895,Wojcieszku,Elder Druid,Belobra,909,"1,111",Achievements
903,Aquyles Anarkic,Elite Knight,Celebra,613,"1,110",Achievements
903,Coronel Stonecrusher,Elite Knight,Belobra,459,"1,110",Achievements
903,Cronoutigger,Elite Knight,Belobra,810,"1,110",Achievements
903,Doougz,Elite Knight,Yonabra,1673,"1,110",Achievements
903,Krwawy Larck,Royal Paladin,Thyria,760,"1,110",Achievements
903,Ranger Rosa Choque,Master Sorcerer,Calmera,540,"1,110",Achievements
903,Spirall fall,Elite Knight,Quelibra,1210,"1,110",Achievements
910,Bahtats,Royal Paladin,Yonabra,804,"1,109",Achievements
910,Eca Maga,Elder Druid,Belobra,612,"1,109",Achievements
910,Eubiel,Elder Druid,Rasteibra,1107,"1,109",Achievements
910,Gaby Astim,Elder Druid,Yonabra,1319,"1,109",Achievements
910,Ievil,Elite Knight,Karmeya,638,"1,109",Achievements
910,Kjell From Hell,Sorcerer,Epoca,623,"1,109",Achievements
910,Lady Meredith,Royal Paladin,Bona,758,"1,109",Achievements
910,Lord Tenchi,Elite Knight,Kalibra,1166,"1,109",Achievements
910,Mfap,Elite Knight,Pacera,1074,"1,109",Achievements
910,Ykz Gab,Royal Paladin,Ferobra,1587,"1,109",Achievements
920,Annaa Bella,Elder Druid,Premia,1197,"1,108",Achievements
920,Avegra,Royal Paladin,Secura,569,"1,108",Achievements
920,Azuritee,Elder Druid,Ferobra,652,"1,108",Achievements
920,Dantoxd,Elder Druid,Calmera,726,"1,108",Achievements
920,Druid Parce,Elder Druid,Premia,753,"1,108",Achievements
920,Roya Avar,Elite Knight,Quintera,652,"1,108",Achievements
920,Shox Zera,Master Sorcerer,Secura,1180,"1,108",Achievements
920,Sir Ozymandias,Elite Knight,Calmera,1057,"1,108",Achievements
928,Arkh,Elder Druid,Quelibra,746,"1,107",Achievements
928,Canarinha de Fogo,Elite Knight,Astera,752,"1,107",Achievements
928,Dyaniixz,Elder Druid,Lobera,657,"1,107",Achievements
928,Faddras,Royal Paladin,Belobra,1060,"1,107",Achievements
928,Kyelsz,Royal Paladin,Inabra,779,"1,107",Achievements
928,Madame Flatha,Elder Druid,Refugia,614,"1,107",Achievements
928,Queen Winterheart,Elite Knight,Ferobra,876,"1,107",Achievements
928,Royal Ghanor,Royal Paladin,Karmeya,748,"1,107",Achievements
936,Broccolini,Elite Knight,Monstera,1196,"1,106",Achievements
936,Greatek Buynow,Elite Knight,Secura,514,"1,106",Achievements
936,Luuh Druid,Elder Druid,Gentebra,1282,"1,106",Achievements
936,Melissa Queen,Elder Druid,Serdebra,917,"1,106",Achievements
936,Mush Kito,Royal Paladin,Kalibra,941,"1,106",Achievements
936,Nerala,Elite Knight,Secura,882,"1,106",Achievements
936,Viiniis,Elite Knight,Inabra,964,"1,106",Achievements
943,Fiskpanna,Elder Druid,Refugia,1200,"1,105",Achievements
943,Joker Swap,Royal Paladin,Firmera,961,"1,105",Achievements
943,Lady Koning,Elite Knight,Quelibra,906,"1,105",Achievements
943,Lula Petit,Elite Knight,Solidera,733,"1,105",Achievements
943,Meatbow,Royal Paladin,Epoca,1750,"1,105",Achievements
943,Mister Lyan,Royal Paladin,Belobra,1485,"1,105",Achievements
943,Verceli,Druid,Thyria,409,"1,105",Achievements
950,Andre Dezyfaixa,Elder Druid,Astera,773,"1,104",Achievements
950,Captain Aizen,Royal Paladin,Celebra,776,"1,104",Achievements
950,Idiossincrasia,Elite Knight,Gladera,519,"1,104",Achievements
950,Lairuf,Elder Druid,Refugia,1572,"1,104",Achievements
950,Lil Marucha,Elite Knight,Havera,1024,"1,104",Achievements
950,Mad Captain,Royal Paladin,Secura,613,"1,104",Achievements
950,Razorist,Royal Paladin,Antica,568,"1,104",Achievements
950,Xuliao Overlure,Royal Paladin,Belobra,1583,"1,104",Achievements
950,Zadydoo,Royal Paladin,Epoca,914,"1,104",Achievements
959,Eldaris,Elite Knight,Nevia,752,"1,103",Achievements
959,Evaaa,Royal Paladin,Etebra,1234,"1,103",Achievements
959,Fellix Deminge,Elite Knight,Inabra,685,"1,103",Achievements
959,Gran Pilin,Elite Knight,Nevia,984,"1,103",Achievements
959,Mananeed,Druid,Harmonia,570,"1,103",Achievements
964,Bacon Strips,Elite Knight,Peloria,712,"1,102",Achievements
964,Buffy Kion,Royal Paladin,Gentebra,728,"1,102",Achievements
964,Danul,Elder Druid,Lobera,991,"1,102",Achievements
964,Freitas Ekdeclub,Elite Knight,Bona,714,"1,102",Achievements
964,Morwek,Knight,Vunira,560,"1,102",Achievements
964,Sheff Killer,Royal Paladin,Refugia,708,"1,102",Achievements
964,Soolad,Elite Knight,Yonabra,654,"1,102",Achievements
964,Sorceror King,Master Sorcerer,Antica,556,"1,102",Achievements
972,Efemeich,Elder Druid,Calmera,1180,"1,101",Achievements
972,Gallo Fashion,Royal Paladin,Havera,729,"1,101",Achievements
972,Lady Nathii,Elite Knight,Yonabra,1390,"1,101",Achievements
972,Mad Maddy,Elite Knight,Lobera,1323,"1,101",Achievements
972,Molengin,Master Sorcerer,Gentebra,606,"1,101",Achievements
972,Rashhel,Paladin,Peloria,757,"1,101",Achievements
972,Teru Batefofo,Knight,Gentebra,1038,"1,101",Achievements
979,Captain Boreaux,Master Sorcerer,Nefera,925,"1,100",Achievements
979,Sokon Eltanke,Master Sorcerer,Ustebra,1306,"1,100",Achievements
979,Tynusiiaa,Master Sorcerer,Antica,607,"1,100",Achievements
979,Voopy,Elite Knight,Bona,1110,"1,100",Achievements
979,Zed Paladino,Royal Paladin,Pacera,972,"1,100",Achievements
984,Koofeinek,Elite Knight,Secura,1112,"1,099",Achievements
984,Kubul,Royal Paladin,Peloria,796,"1,099",Achievements
984,Lipe Ragefull,Royal Paladin,Inabra,892,"1,099",Achievements
984,Molgar Graukr,Elder Druid,Epoca,1017,"1,099",Achievements
984,Veckina,Royal Paladin,Nefera,815,"1,099",Achievements
989,Conquest Insane,Royal Paladin,Calmera,1338,"1,098",Achievements
989,King Zarug,Royal Paladin,Kalibra,1339,"1,098",Achievements
989,Meobgood,Knight,Antica,437,"1,098",Achievements
989,Mo to ca,Paladin,Kalibra,554,"1,098",Achievements
989,Monzcarro Murcatto,Elite Knight,Premia,472,"1,098",Achievements
989,Tank Wermz,Elite Knight,Astera,1224,"1,098",Achievements
989,Tomski,Master Sorcerer,Antica,533,"1,098",Achievements
989,Xande Tuning,Elite Knight,Astera,1128,"1,098",Achievements
997,Lanet Kel,Royal Paladin,Nevia,573,"1,097",Achievements
997,Minszk,Royal Paladin,Gentebra,734,"1,097",Achievements
997,Super Casta,Royal Paladin,Monza,906,"1,097",Achievements
997,Toxic Lilly,Royal Paladin,Premia,746,"1,097",Achievements
