Rank,Name,Vocation,World,Level,Skill Level,Category
919,Aarbi'Galiwin,Elder Druid,Premia,47,79,Fishing
919,Aggressive prefector,Elite Knight,Solidera,194,79,Fishing
919,Aibonono,Royal Paladin,Peloria,112,79,Fishing
919,Alexander Luminera,Master Sorcerer,Luminera,107,79,Fishing
919,Ashjeeves of Antica,Knight,Luminera,113,79,Fishing
919,Asno Drian,Elite Knight,Nefera,311,79,Fishing
919,Astronis,Elite Knight,Astera,762,79,Fishing
919,Auron Lockhart,Royal Paladin,Yonabra,365,79,Fishing
919,Bako Beack,Elder Druid,Nefera,157,79,Fishing
919,Bebbyta,Royal Paladin,Quintera,211,79,Fishing
919,Blastxd,Elite Knight,Descubra,469,79,Fishing
919,Blue Eyes,Elder Druid,Solidera,210,79,Fishing
919,Bobalicious,Master Sorcerer,Peloria,136,79,Fishing
919,Breeka,Sorcerer,Solidera,15,79,Fishing
919,Brooke view,Elite Knight,Calmera,170,79,Fishing
919,Bryur Ketsu,Elite Knight,Solidera,77,79,Fishing
919,Burra Leiteira,Elder Druid,Havera,42,79,Fishing
919,Buze,Master Sorcerer,Antica,129,79,Fishing
919,Carathor Coles,Elite Knight,Gentebra,350,79,Fishing
919,Casmatass,Elder Druid,Peloria,96,79,Fishing
919,Chapoula loca,Master Sorcerer,Calmera,227,79,Fishing
919,Chasper Segundo,Elder Druid,Havera,46,79,Fishing
919,Chooster,Elder Druid,Nefera,215,79,Fishing
919,Churrio de mota,Elder Druid,Talera,50,79,Fishing
919,Cliany,Elite Knight,Secura,581,79,Fishing
919,Conde Sapo,Elite Knight,Astera,173,79,Fishing
919,Coronius,Royal Paladin,Antica,199,79,Fishing
919,Corvo Legend,Elder Druid,Nefera,73,79,Fishing
919,Dan Druida,Druid,Gladera,202,79,Fishing
919,Darck Gisele,Elite Knight,Thyria,114,79,Fishing
919,Dark-Ignobae,Master Sorcerer,Vunira,318,79,Fishing
919,Demodraas,Royal Paladin,Calmera,320,79,Fishing
919,Deuzimar Ek Op,Elite Knight,Inabra,644,79,Fishing
919,Don Chekelon,Elder Druid,Lobera,50,79,Fishing
919,Drake Rise,Master Sorcerer,Refugia,64,79,Fishing
919,Elis lay,Elder Druid,Solidera,37,79,Fishing
919,Emmi the Druid,Elder Druid,Monza,226,79,Fishing
919,Enda Fafy,Master Sorcerer,Havera,56,79,Fishing
919,Eva Saber,Master Sorcerer,Menera,196,79,Fishing
919,Fahan,Master Sorcerer,Talera,59,79,Fishing
919,Fairy'Princess,Druid,Kalibra,521,79,Fishing
919,Feitosa Of Druid,Elder Druid,Quintera,88,79,Fishing
919,Fendin,Elite Knight,Gladera,218,79,Fishing
919,Gais Brenda,Elder Druid,Havera,41,79,Fishing
919,Geblan Wuntros,Elder Druid,Havera,69,79,Fishing
919,Gnomorasta,Druid,Menera,332,79,Fishing
919,Gray Owl,Master Sorcerer,Menera,35,79,Fishing
919,Grela Slytherin,Master Sorcerer,Calmera,635,79,Fishing
919,Gretilda,Elite Knight,Solidera,147,79,Fishing
919,Hataum,Elite Knight,Ombra,93,79,Fishing
919,Henry Mctetis,Elite Knight,Peloria,161,79,Fishing
919,Igia,Elder Druid,Refugia,35,79,Fishing
919,Irsu,Elder Druid,Bona,479,79,Fishing
919,Ita Chan,Elder Druid,Refugia,282,79,Fishing
919,Jaciana,Elder Druid,Quintera,118,79,Fishing
919,Jade Phoenix,Elder Druid,Thyria,50,79,Fishing
919,Jaro Gomez,Royal Paladin,Monza,434,79,Fishing
919,Jetob The Knight,Elite Knight,Monza,220,79,Fishing
919,Jhonnies Night,Elder Druid,Gladera,147,79,Fishing
919,Joo Lance,Elder Druid,Secura,164,79,Fishing
919,Josh The Dark,Elder Druid,Talera,173,79,Fishing
919,Juca Del'ray,Master Sorcerer,Pacera,222,79,Fishing
919,Kage Death,Master Sorcerer,Havera,74,79,Fishing
919,Kamaleao,Paladin,Talera,33,79,Fishing
919,Lady Bleir,Knight,Havera,231,79,Fishing
919,Lady Guinnever,Elder Druid,Gladera,73,79,Fishing
919,Lalindaa,Elder Druid,Vunira,35,79,Fishing
919,Lamane Gacek,Druid,Secura,257,79,Fishing
919,Legacy Knight,Elite Knight,Havera,70,79,Fishing
919,Lillith Waster,Elite Knight,Lobera,118,79,Fishing
919,Lord of angel,Master Sorcerer,Calmera,80,79,Fishing
919,Lukinhas Monarki,Elder Druid,Astera,132,79,Fishing
919,Magoton,Elder Druid,Solidera,95,79,Fishing
919,Malevolenxs,Paladin,Gladera,171,79,Fishing
919,Mallenstwo,Elder Druid,Thyria,27,79,Fishing
919,Marotir,Elite Knight,Antica,230,79,Fishing
919,Master Nicoh,Master Sorcerer,Wintera,108,79,Fishing
919,Master Tyborr,Master Sorcerer,Menera,82,79,Fishing
919,Master'Fredo,Paladin,Refugia,282,79,Fishing
919,Mavericki,Elite Knight,Peloria,150,79,Fishing
919,Menega Fox,Paladin,Gladera,184,79,Fishing
919,Meners,Knight,Menera,295,79,Fishing
