Rank,Name,Vocation,World,Level,Points,Category
779,Sheik Dog,Royal Paladin,Luminera,814,"17,709",Charm Points
781,Kaleb in,Master Sorcerer,Belobra,1200,"17,704",Charm Points
782,Chivolli,Elite Knight,Nevia,768,"17,694",Charm Points
783,Alexh con Hat,Royal Paladin,Talera,1712,"17,689",Charm Points
783,Lyss Lothbrok,Elite Knight,Etebra,1056,"17,689",Charm Points
785,Waldir desmotivado,Elite Knight,Collabra,1586,"17,685",Charm Points
786,Guigin Cansado,Elite Knight,Venebra,1736,"17,680",Charm Points
787,Karol Medi Wielki,Elite Knight,Karmeya,1068,"17,679",Charm Points
788,King Adamo,Master Sorcerer,Secura,1282,"17,669",Charm Points
789,Averlo,Elder Druid,Bona,1265,"17,665",Charm Points
790,Pesadelus,Royal Paladin,Descubra,819,"17,664",Charm Points
790,Tytel Neoziel,Royal Paladin,Bona,1038,"17,664",Charm Points
792,Lukao Daglock,Royal Paladin,Ourobra,1328,"17,663",Charm Points
793,Braavee heart,Elite Knight,Calmera,1244,"17,659",Charm Points
794,Knight Emmanuel,Elite Knight,Gentebra,1527,"17,640",Charm Points
795,Mienye,Elder Druid,Venebra,1382,"17,634",Charm Points
796,Johnyzin,Elite Knight,Unebra,1250,"17,630",Charm Points
797,Mawr,Elite Knight,Blumera,722,"17,624",Charm Points
798,Grasuje,Elder Druid,Vunira,848,"17,619",Charm Points
799,Audr'ey,Royal Paladin,Secura,909,"17,614",Charm Points
800,Luanpt,Royal Paladin,Karmeya,722,"17,609",Charm Points
800,Mitis Dictator,Elite Knight,Nefera,694,"17,609",Charm Points
802,Francamente,Elite Knight,Yonabra,966,"17,605",Charm Points
803,Rowik,Elder Druid,Celesta,975,"17,584",Charm Points
804,Paaablo,Royal Paladin,Celesta,1065,"17,573",Charm Points
804,Rita Dreams,Royal Paladin,Menera,1264,"17,573",Charm Points
806,Torhun,Elite Knight,Celesta,1108,"17,569",Charm Points
807,Frixorcerer,Master Sorcerer,Nevia,1178,"17,559",Charm Points
807,Nhaelin,Elite Knight,Harmonia,900,"17,559",Charm Points
809,Furi Kilmes,Elite Knight,Yovera,843,"17,544",Charm Points
810,Coy Doido,Royal Paladin,Belobra,1440,"17,540",Charm Points
810,Luilox,Elite Knight,Gentebra,1016,"17,540",Charm Points
810,Vyraniel,Royal Paladin,Karmeya,1058,"17,540",Charm Points
813,Dabek Nemesisek,Royal Paladin,Refugia,1222,"17,534",Charm Points
814,Elder Tidire,Elder Druid,Bona,828,"17,529",Charm Points
814,Nekator,Master Sorcerer,Astera,791,"17,529",Charm Points
814,Sir Dryn,Royal Paladin,Bona,1006,"17,529",Charm Points
817,Sai Oh,Elder Druid,Nevia,1430,"17,523",Charm Points
818,Bruxa Imortal,Elite Knight,Pacera,721,"17,509",Charm Points
818,Xar Tazzur,Elder Druid,Harmonia,605,"17,509",Charm Points
820,Hupez,Elite Knight,Yonabra,1675,"17,505",Charm Points
821,Kaleius,Elite Knight,Blumera,728,"17,504",Charm Points
822,Dukz Paladin,Royal Paladin,Kalibra,1515,"17,494",Charm Points
823,Blaer,Elite Knight,Refugia,1119,"17,489",Charm Points
824,Alyn Tauradmoon,Elder Druid,Serdebra,1154,"17,488",Charm Points
825,Vica Kateriell,Master Sorcerer,Monza,1159,"17,479",Charm Points
826,Piatka,Royal Paladin,Harmonia,1779,"17,474",Charm Points
827,Cawi Ratka,Royal Paladin,Karmeya,1558,"17,473",Charm Points
827,Whayz,Elite Knight,Monza,860,"17,473",Charm Points
829,Dcision,Elder Druid,Vunira,682,"17,464",Charm Points
829,Rellik Monster,Elite Knight,Calmera,1256,"17,464",Charm Points
831,Manti Siki,Elder Druid,Wintera,851,"17,463",Charm Points
832,Dracmort,Master Sorcerer,Secura,1358,"17,460",Charm Points
832,Famous Memin,Elder Druid,Luminera,959,"17,460",Charm Points
834,Ken Yiro,Elite Knight,Pacera,1345,"17,456",Charm Points
835,Vimo,Elite Knight,Menera,960,"17,450",Charm Points
836,Blind Panter,Elite Knight,Bona,1367,"17,449",Charm Points
836,Dediinho Alzado,Royal Paladin,Ombra,1689,"17,449",Charm Points
838,Blvcku,Royal Paladin,Dia,1485,"17,448",Charm Points
839,Dreams Ki,Royal Paladin,Menera,1432,"17,443",Charm Points
840,Sorzus,Royal Paladin,Descubra,1104,"17,439",Charm Points
841,Tankerion,Elite Knight,Ombra,857,"17,434",Charm Points
842,Ahoky,Master Sorcerer,Solidera,1721,"17,430",Charm Points
843,Kruuks,Royal Paladin,Refugia,1579,"17,429",Charm Points
844,Colossus Akaligon,Elder Druid,Gladera,1116,"17,424",Charm Points
844,Rift Duken,Master Sorcerer,Gentebra,2311,"17,424",Charm Points
846,El Korales,Royal Paladin,Secura,1063,"17,419",Charm Points
847,Paranoikii,Royal Paladin,Astera,1336,"17,410",Charm Points
848,Helen the champ,Master Sorcerer,Harmonia,857,"17,409",Charm Points
849,Mastro Aro,Master Sorcerer,Secura,1153,"17,405",Charm Points
850,Pan Kada,Elite Knight,Quelibra,1045,"17,404",Charm Points
851,Revanne,Master Sorcerer,Vunira,1152,"17,402",Charm Points
852,Danibolt,Royal Paladin,Antica,1395,"17,393",Charm Points
852,Skushy,Master Sorcerer,Inabra,1046,"17,393",Charm Points
854,Luucask,Elder Druid,Secura,1547,"17,388",Charm Points
855,Lovedek,Elite Knight,Pacera,978,"17,385",Charm Points
856,Se Nhor Jeff,Elite Knight,Vunira,1076,"17,384",Charm Points
857,Riggvixus,Royal Paladin,Celesta,1305,"17,380",Charm Points
858,Codeison,Elder Druid,Monza,1313,"17,374",Charm Points
859,Artback,Royal Paladin,Oceanis,1083,"17,373",Charm Points
860,Gogrex,Royal Paladin,Xyla,1264,"17,359",Charm Points
860,Hellucinated da Norte,Elite Knight,Quelibra,830,"17,359",Charm Points
860,Rakzi,Elite Knight,Yonabra,1688,"17,359",Charm Points
863,Xaldator,Master Sorcerer,Celesta,945,"17,358",Charm Points
864,Maurolkit,Elite Knight,Secura,1942,"17,354",Charm Points
864,Yalder,Royal Paladin,Bona,1086,"17,354",Charm Points
866,Mogukan,Royal Paladin,Etebra,944,"17,350",Charm Points
867,Kurgaden,Elite Knight,Premia,1094,"17,344",Charm Points
868,Haathel,Elder Druid,Secura,1067,"17,340",Charm Points
869,Szalony Tragarz,Royal Paladin,Karmeya,872,"17,338",Charm Points
870,Cenihefert,Knight,Astera,735,"17,335",Charm Points
871,Bolzziosti,Royal Paladin,Yonabra,1977,"17,333",Charm Points
872,Mouhh,Elite Knight,Vunira,1359,"17,330",Charm Points
872,Reset Dla Tluszczu,Elite Knight,Monza,1522,"17,330",Charm Points
874,Miss Smoke,Master Sorcerer,Descubra,1113,"17,329",Charm Points
875,Invest,Elite Knight,Secura,1510,"17,320",Charm Points
876,Ashalor Razno,Elite Knight,Nefera,907,"17,309",Charm Points
876,Rolan Aneon,Royal Paladin,Peloria,880,"17,309",Charm Points
878,Adkins,Royal Paladin,Talera,976,"17,305",Charm Points
879,Sekeyden,Royal Paladin,Yonabra,1454,"17,298",Charm Points
880,Zalina Myth,Elite Knight,Vunira,1223,"17,293",Charm Points
881,Benegar,Royal Paladin,Gentebra,907,"17,289",Charm Points
882,Candy Coated,Royal Paladin,Etebra,646,"17,284",Charm Points
883,Doctor Dzojnt,Master Sorcerer,Nevia,1048,"17,278",Charm Points
884,Teco Exausto,Elite Knight,Luminera,1473,"17,277",Charm Points
885,Szympkovsky,Elite Knight,Antica,1087,"17,273",Charm Points
886,Tazari Windu,Master Sorcerer,Rasteibra,1560,"17,272",Charm Points
887,Dante Lauxborn,Royal Paladin,Nefera,1608,"17,265",Charm Points
888,Jotape The Goat,Royal Paladin,Rasteibra,1344,"17,262",Charm Points
889,Memtoz,Elite Knight,Gladera,1146,"17,260",Charm Points
890,Ilurin,Royal Paladin,Bona,1186,"17,259",Charm Points
890,Manolo Brods,Royal Paladin,Nefera,921,"17,259",Charm Points
892,Cardinale Habby,Royal Paladin,Peloria,957,"17,249",Charm Points
892,Gwaihir The Great,Elder Druid,Thyria,929,"17,249",Charm Points
894,Lord Von Portter,Elder Druid,Bona,1033,"17,244",Charm Points
894,Mictlan tlatoani,Elite Knight,Quidera,1212,"17,244",Charm Points
896,Greed Mendes,Elite Knight,Ustebra,827,"17,239",Charm Points
897,Voidel,Sorcerer,Harmonia,1501,"17,237",Charm Points
898,Lando Atryda,Elite Knight,Vunira,1225,"17,233",Charm Points
899,Antaressis,Royal Paladin,Monza,1037,"17,229",Charm Points
900,Yes Yes,Royal Paladin,Vunira,1325,"17,228",Charm Points
901,Boi Zinho,Royal Paladin,Ferobra,1183,"17,224",Charm Points
901,Hotdog de carne,Royal Paladin,Ourobra,1016,"17,224",Charm Points
903,Royal Raczkoo,Royal Paladin,Thyria,1076,"17,219",Charm Points
904,Blue Chaos Rage,Master Sorcerer,Nefera,1021,"17,210",Charm Points
905,Datus Yatara,Elite Knight,Havera,770,"17,209",Charm Points
906,Zajonc Szarak,Royal Paladin,Eclipta,756,"17,204",Charm Points
907,Mayushi,Royal Paladin,Belobra,1628,"17,202",Charm Points
908,Nershil,Elite Knight,Secura,1004,"17,200",Charm Points
909,Rich Patrol,Elder Druid,Monza,1578,"17,195",Charm Points
910,Feniikz,Elite Knight,Karmeya,1312,"17,190",Charm Points
911,Bandzior Ek,Elite Knight,Celesta,905,"17,189",Charm Points
911,Swinub,Royal Paladin,Vunira,729,"17,189",Charm Points
913,Lann Relaxado,Royal Paladin,Ustebra,1617,"17,179",Charm Points
914,Gullszeye,Royal Paladin,Gentebra,1629,"17,175",Charm Points
915,Darth Mateo,Elder Druid,Bona,910,"17,169",Charm Points
916,Soulks,Royal Paladin,Celebra,1153,"17,168",Charm Points
917,Bayesha,Elder Druid,Nevia,1122,"17,164",Charm Points
918,The Favaro,Elite Knight,Etebra,944,"17,158",Charm Points
919,Mage Sat,Master Sorcerer,Nevia,1463,"17,157",Charm Points
920,Ewald,Elite Knight,Gentebra,1617,"17,145",Charm Points
921,Bebe Alexsander,Royal Paladin,Gentebra,1178,"17,144",Charm Points
922,Elkerann Phison,Elite Knight,Ourobra,819,"17,143",Charm Points
923,Mortalius,Royal Paladin,Ombra,1526,"17,139",Charm Points
924,Kua Drado,Royal Paladin,Ferobra,1038,"17,135",Charm Points
925,Myztik Magic,Elder Druid,Nefera,1080,"17,134",Charm Points
926,Aeohn,Elder Druid,Ferobra,969,"17,129",Charm Points
927,Sepin Syla,Royal Paladin,Celebra,768,"17,124",Charm Points
928,Lu ko,Master Sorcerer,Luminera,1561,"17,119",Charm Points
929,Meyrah,Master Sorcerer,Quidera,646,"17,117",Charm Points
930,Juan Es Mipapi,Elite Knight,Quintera,1538,"17,114",Charm Points
931,Venoxd,Royal Paladin,Monza,1739,"17,113",Charm Points
932,Hero Reis,Royal Paladin,Astera,2360,"17,112",Charm Points
933,Pa Ty,Elite Knight,Lutabra,1310,"17,110",Charm Points
934,Gatedrop,Royal Paladin,Secura,1189,"17,109",Charm Points
935,Bbud,Elder Druid,Nefera,999,"17,108",Charm Points
936,Tankov,Elite Knight,Quelibra,944,"17,105",Charm Points
937,Duran Shan,Elite Knight,Secura,801,"17,104",Charm Points
938,Eternal Ichigo Kurosaki,Elite Knight,Astera,1695,"17,103",Charm Points
939,Matakina Plus,Master Sorcerer,Gentebra,1167,"17,095",Charm Points
939,Vicious Tiger,Master Sorcerer,Harmonia,1102,"17,095",Charm Points
941,Arthazz,Elite Knight,Refugia,924,"17,089",Charm Points
941,Noob Body,Paladin,Karmeya,773,"17,089",Charm Points
943,Cast Quarentena,Elder Druid,Descubra,1244,"17,088",Charm Points
944,Pavaks,Elder Druid,Monza,1989,"17,086",Charm Points
945,The Better Sulak,Royal Paladin,Blumera,1772,"17,076",Charm Points
946,Druvolkz Is Back,Royal Paladin,Quelibra,1753,"17,070",Charm Points
947,Gallo Fashion,Royal Paladin,Havera,729,"17,059",Charm Points
948,Pixel Mag,Master Sorcerer,Nevia,1095,"17,054",Charm Points
949,Almom,Elite Knight,Inabra,1907,"17,049",Charm Points
950,Dad Glon,Royal Paladin,Karmeya,1522,"17,043",Charm Points
950,Dark Book Magic,Elite Knight,Peloria,1087,"17,043",Charm Points
950,Navinha,Elder Druid,Pacera,752,"17,043",Charm Points
953,Eat My Arrow,Royal Paladin,Issobra,1358,"17,042",Charm Points
954,Kon Mazur,Elder Druid,Thyria,1361,"17,033",Charm Points
955,Chill Bomba,Elite Knight,Secura,1499,"17,030",Charm Points
956,Ginowi,Royal Paladin,Monza,2038,"17,028",Charm Points
957,Havocbane,Royal Paladin,Monza,859,"17,024",Charm Points
957,Nefii,Royal Paladin,Nefera,926,"17,024",Charm Points
959,Jackh,Elder Druid,Serdebra,1589,"17,014",Charm Points
959,Konyzz,Royal Paladin,Vunira,687,"17,014",Charm Points
961,Towtow,Elite Knight,Belobra,1191,"17,010",Charm Points
962,Orkbolg,Elite Knight,Nevia,937,"17,009",Charm Points
962,Wakkasz,Royal Paladin,Yonabra,995,"17,009",Charm Points
964,Gear Five Whisp,Royal Paladin,Collabra,1729,"17,008",Charm Points
965,Rayrix,Elite Knight,Thyria,712,"17,007",Charm Points
966,Warlord Bread,Elder Druid,Belobra,2744,"16,989",Charm Points
967,Wybuchowy druid,Elder Druid,Secura,1409,"16,987",Charm Points
968,Malu Manzan,Master Sorcerer,Serdebra,1618,"16,977",Charm Points
969,Faus to,Elite Knight,Quelibra,1515,"16,970",Charm Points
970,Knight do Guga,Elite Knight,Nefera,776,"16,969",Charm Points
970,Waszkag,Elder Druid,Monza,1169,"16,969",Charm Points
972,Myth Herus,Elder Druid,Ombra,1737,"16,968",Charm Points
972,Serjao Pitbull Purosangue,Elite Knight,Lutabra,1285,"16,968",Charm Points
974,Paold Uchiha,Elder Druid,Calmera,1526,"16,967",Charm Points
975,Rigado,Elite Knight,Inabra,1186,"16,965",Charm Points
976,Kewhyx Mythus,Royal Paladin,Celebra,2060,"16,960",Charm Points
977,Biaalyxx,Master Sorcerer,Celesta,1721,"16,959",Charm Points
978,Loki The Druiidek,Elder Druid,Nefera,1160,"16,949",Charm Points
978,Merciless Fury,Royal Paladin,Nevia,728,"16,949",Charm Points
980,Mountain Elfo,Druid,Gentebra,1154,"16,945",Charm Points
981,Leechiano,Elite Knight,Lobera,1595,"16,944",Charm Points
982,Son of plundar,Royal Paladin,Antica,982,"16,943",Charm Points
983,Mage Booze,Elder Druid,Belobra,792,"16,942",Charm Points
984,Black Karasu,Elite Knight,Oceanis,1572,"16,939",Charm Points
985,Barao Relampejante,Elite Knight,Yonabra,2049,"16,937",Charm Points
986,Lana Snow,Elder Druid,Lobera,1177,"16,934",Charm Points
987,Marq In,Royal Paladin,Yonabra,1228,"16,930",Charm Points
988,Lady Iselii,Master Sorcerer,Harmonia,942,"16,929",Charm Points
989,Losing Sleep,Master Sorcerer,Yonabra,1110,"16,928",Charm Points
990,Danta Faell,Elite Knight,Xyla,752,"16,927",Charm Points
991,Morfothik,Master Sorcerer,Havera,784,"16,925",Charm Points
992,Jadxz,Elder Druid,Talera,1000,"16,918",Charm Points
993,Ackeem,Royal Paladin,Lobera,1325,"16,915",Charm Points
994,Boski Manio,Royal Paladin,Refugia,888,"16,910",Charm Points
995,Thorg,Royal Paladin,Celesta,787,"16,909",Charm Points
996,Rykzar,Elder Druid,Astera,1500,"16,907",Charm Points
997,Jotazovisk,Royal Paladin,Collabra,1922,"16,905",Charm Points
998,Monark Eltank,Royal Paladin,Nefera,1297,"16,904",Charm Points
998,Slug Princess Tsunade,Elder Druid,Monza,1740,"16,904",Charm Points
998,Speedda,Elder Druid,Thyria,1729,"16,904",Charm Points
