Rank,Name,Vocation,World,Level,Points,Category
780,Mysophobia,Master Sorcerer,Refugia,1319,"17,560",Charm Points
781,Braavee heart,Elite Knight,Calmera,1239,"17,559",Charm Points
781,White hair,Master Sorcerer,Refugia,800,"17,559",Charm Points
783,Czesieek,Master Sorcerer,Celesta,1168,"17,555",Charm Points
784,Luilox,Elite Knight,Gentebra,1016,"17,540",Charm Points
785,Mienye,Elder Druid,Venebra,1377,"17,534",Charm Points
786,Paaablo,Royal Paladin,Secura,1058,"17,523",Charm Points
787,Mawr,Elite Knight,Blumera,719,"17,509",Charm Points
788,Gamy,Elder Druid,Premia,1041,"17,499",Charm Points
789,Dukz Paladin,Royal Paladin,Kalibra,1515,"17,494",Charm Points
789,Piolho De Gabine,Elite Knight,Jadebra,1334,"17,494",Charm Points
791,Vyraniel,Royal Paladin,Karmeya,1051,"17,490",Charm Points
792,Blaer,Elite Knight,Refugia,1107,"17,489",Charm Points
793,Piatka,Royal Paladin,Harmonia,1769,"17,474",Charm Points
794,Sai Oh,Elder Druid,Nevia,1424,"17,473",Charm Points
795,Dcision,Elder Druid,Vunira,682,"17,464",Charm Points
796,Dracmort,Master Sorcerer,Secura,1358,"17,460",Charm Points
796,Logiicz,Elder Druid,Luminera,954,"17,460",Charm Points
798,Ken Yiro,Elite Knight,Pacera,1342,"17,456",Charm Points
799,Rellik Monster,Elite Knight,Calmera,1240,"17,454",Charm Points
800,Lukao Daglock,Royal Paladin,Ourobra,1319,"17,453",Charm Points
801,Vimo,Elite Knight,Menera,946,"17,450",Charm Points
802,Dediinho Alzado,Royal Paladin,Ombra,1681,"17,449",Charm Points
803,Whayz,Elite Knight,Monza,859,"17,448",Charm Points
804,Ahoky,Master Sorcerer,Solidera,1717,"17,430",Charm Points
805,Tankerion,Elite Knight,Ombra,847,"17,419",Charm Points
806,Manti Siki,Elder Druid,Wintera,850,"17,413",Charm Points
807,Paranoikii,Royal Paladin,Astera,1334,"17,410",Charm Points
808,Nhaelin,Elite Knight,Harmonia,898,"17,409",Charm Points
809,Mastro Aro,Master Sorcerer,Secura,1155,"17,405",Charm Points
810,Revanne,Master Sorcerer,Vunira,1152,"17,402",Charm Points
811,Zheng Bonny,Elite Knight,Ustebra,1210,"17,398",Charm Points
812,Luucask,Elder Druid,Secura,1547,"17,388",Charm Points
813,Lovedek,Elite Knight,Pacera,969,"17,385",Charm Points
814,Se Nhor Jeff,Elite Knight,Vunira,1075,"17,384",Charm Points
815,Re Raion,Elite Knight,Nevia,988,"17,383",Charm Points
816,Riggvixus,Royal Paladin,Celesta,1304,"17,380",Charm Points
817,Artback,Royal Paladin,Oceanis,1080,"17,373",Charm Points
818,Alyn Tauradmoon,Elder Druid,Serdebra,1142,"17,368",Charm Points
819,Audr'ey,Royal Paladin,Secura,901,"17,364",Charm Points
819,Tytel Neoziel,Royal Paladin,Bona,1037,"17,364",Charm Points
821,Colossus Akaligon,Elder Druid,Gladera,1110,"17,344",Charm Points
821,Gogrex,Royal Paladin,Xyla,1253,"17,344",Charm Points
823,Haathel,Elder Druid,Secura,1070,"17,340",Charm Points
824,Pan Kada,Elite Knight,Quelibra,1044,"17,339",Charm Points
825,Cenihefert,Knight,Astera,735,"17,335",Charm Points
826,Quro,Elder Druid,Belobra,901,"17,334",Charm Points
827,Bolzziosti,Royal Paladin,Yonabra,1966,"17,333",Charm Points
828,Mouhh,Elite Knight,Vunira,1343,"17,330",Charm Points
828,Reset Dla Tluszczu,Elite Knight,Monza,1521,"17,330",Charm Points
830,Furi Kilmes,Elite Knight,Yovera,840,"17,329",Charm Points
831,Kurgaden,Elite Knight,Premia,1091,"17,324",Charm Points
832,Nerala,Elite Knight,Secura,867,"17,309",Charm Points
833,Adkins,Royal Paladin,Talera,975,"17,305",Charm Points
834,Mogukan,Royal Paladin,Etebra,939,"17,300",Charm Points
835,Chivolli,Elite Knight,Nevia,764,"17,299",Charm Points
835,Sir Dryn,Royal Paladin,Bona,1001,"17,299",Charm Points
835,Torhun,Elite Knight,Celesta,1101,"17,299",Charm Points
838,Rift Duken,Master Sorcerer,Gentebra,2299,"17,289",Charm Points
839,Teco Exausto,Elite Knight,Luminera,1467,"17,277",Charm Points
840,Tazari Windu,Master Sorcerer,Rasteibra,1549,"17,272",Charm Points
841,Hellucinated da Norte,Elite Knight,Quelibra,826,"17,259",Charm Points
841,Rakzi,Elite Knight,Yonabra,1686,"17,259",Charm Points
843,Cardinale Habby,Royal Paladin,Peloria,957,"17,249",Charm Points
843,Gwaihir The Great,Elder Druid,Thyria,928,"17,249",Charm Points
845,El Korales,Royal Paladin,Secura,1064,"17,244",Charm Points
845,Mictlan tlatoani,Elite Knight,Quidera,1213,"17,244",Charm Points
847,Zalina Myth,Elite Knight,Vunira,1215,"17,243",Charm Points
848,Rita Dreams,Royal Paladin,Menera,1262,"17,238",Charm Points
849,Voidel,Sorcerer,Harmonia,1501,"17,237",Charm Points
850,Maurolkit,Elite Knight,Secura,1934,"17,234",Charm Points
851,Hupez,Elite Knight,Yonabra,1666,"17,225",Charm Points
852,Vica Kateriell,Master Sorcerer,Monza,1155,"17,219",Charm Points
853,Blue Chaos Rage,Master Sorcerer,Nefera,1017,"17,210",Charm Points
853,Memtoz,Elite Knight,Gladera,1145,"17,210",Charm Points
855,Hith Mape,Royal Paladin,Secura,1107,"17,209",Charm Points
856,Kruuks,Royal Paladin,Refugia,1577,"17,204",Charm Points
857,Mayushi,Royal Paladin,Belobra,1623,"17,202",Charm Points
858,Nershil,Elite Knight,Secura,1004,"17,200",Charm Points
859,Boi Zinho,Royal Paladin,Ferobra,1180,"17,199",Charm Points
860,Rich Patrol,Elder Druid,Monza,1571,"17,195",Charm Points
861,Royal Raczkoo,Royal Paladin,Thyria,1069,"17,194",Charm Points
862,Bandzior Ek,Elite Knight,Celesta,891,"17,189",Charm Points
863,Danibolt,Royal Paladin,Antica,1389,"17,188",Charm Points
864,Fastshot,Royal Paladin,Refugia,2074,"17,184",Charm Points
865,Yes Yes,Royal Paladin,Vunira,1318,"17,178",Charm Points
866,Gullszeye,Royal Paladin,Gentebra,1620,"17,175",Charm Points
867,Greed Mendes,Elite Knight,Ustebra,826,"17,174",Charm Points
868,Cawi Ratka,Royal Paladin,Karmeya,1541,"17,173",Charm Points
869,Soulks,Royal Paladin,Celebra,1153,"17,168",Charm Points
870,Bruxa Imortal,Elite Knight,Pacera,709,"17,154",Charm Points
871,Helen the champ,Master Sorcerer,Harmonia,844,"17,149",Charm Points
872,Bebe Alexsander,Royal Paladin,Gentebra,1177,"17,144",Charm Points
872,Karol Medi Wielki,Elite Knight,Karmeya,1063,"17,144",Charm Points
874,Blackfang,Royal Paladin,Jadebra,806,"17,139",Charm Points
874,Swinub,Royal Paladin,Vunira,728,"17,139",Charm Points
874,Xar Tazzur,Elder Druid,Harmonia,593,"17,139",Charm Points
877,Kua Drado,Royal Paladin,Ferobra,1033,"17,135",Charm Points
878,Myztik Magic,Elder Druid,Nefera,1080,"17,134",Charm Points
878,Nekator,Master Sorcerer,Astera,788,"17,134",Charm Points
878,Rolan Aneon,Royal Paladin,Peloria,875,"17,134",Charm Points
881,Elkerann Phison,Elite Knight,Ourobra,810,"17,133",Charm Points
882,Feniikz,Elite Knight,Karmeya,1306,"17,125",Charm Points
883,Sepin Syla,Royal Paladin,Celebra,768,"17,124",Charm Points
884,Lu ko,Master Sorcerer,Luminera,1560,"17,119",Charm Points
885,Skushy,Master Sorcerer,Inabra,1041,"17,118",Charm Points
886,Meyrah,Master Sorcerer,Quidera,646,"17,117",Charm Points
887,Venoxd,Royal Paladin,Monza,1738,"17,113",Charm Points
888,Pa Ty,Elite Knight,Lutabra,1305,"17,110",Charm Points
889,Datus Yatara,Elite Knight,Havera,770,"17,109",Charm Points
889,Ilurin,Royal Paladin,Bona,1181,"17,109",Charm Points
891,Tankov,Elite Knight,Quelibra,943,"17,105",Charm Points
892,Antaressis,Royal Paladin,Monza,1035,"17,104",Charm Points
893,Eternal Ichigo Kurosaki,Elite Knight,Astera,1691,"17,101",Charm Points
894,Ewald,Elite Knight,Gentebra,1608,"17,095",Charm Points
894,Matakina Plus,Master Sorcerer,Gentebra,1167,"17,095",Charm Points
896,Manolo Brods,Royal Paladin,Nefera,918,"17,089",Charm Points
896,Noob Body,Paladin,Karmeya,773,"17,089",Charm Points
898,Aeohn,Elder Druid,Ferobra,965,"17,079",Charm Points
898,Arthazz,Elite Knight,Refugia,921,"17,079",Charm Points
898,Elder Tidire,Elder Druid,Bona,827,"17,079",Charm Points
901,Lando Atryda,Elite Knight,Vunira,1219,"17,072",Charm Points
902,Druvolkz Is Back,Royal Paladin,Lutabra,1754,"17,070",Charm Points
903,Lipssky,Elite Knight,Refugia,1773,"17,065",Charm Points
904,Dabek Nemesisek,Royal Paladin,Refugia,1214,"17,059",Charm Points
904,Gallo Fashion,Royal Paladin,Havera,729,"17,059",Charm Points
906,Szalony Tragarz,Royal Paladin,Karmeya,859,"17,058",Charm Points
907,Cast Quarentena,Elder Druid,Descubra,1235,"17,053",Charm Points
908,Jotape The Goat,Royal Paladin,Rasteibra,1337,"17,052",Charm Points
909,Almom,Elite Knight,Inabra,1894,"17,049",Charm Points
910,Codeison,Elder Druid,Monza,1307,"17,039",Charm Points
911,Zajonc Szarak,Royal Paladin,Eclipta,751,"17,034",Charm Points
912,Xaldator,Master Sorcerer,Celesta,939,"17,033",Charm Points
913,Benegar,Royal Paladin,Gentebra,901,"17,029",Charm Points
913,Duran Shan,Elite Knight,Secura,795,"17,029",Charm Points
913,Kaleius,Elite Knight,Blumera,713,"17,029",Charm Points
916,Nefii,Royal Paladin,Nefera,925,"17,024",Charm Points
917,Coy Doido,Royal Paladin,Belobra,1431,"17,015",Charm Points
918,Jhonnyxz,Elite Knight,Quintera,1526,"17,014",Charm Points
919,Ravisophi,Elite Knight,Belobra,1179,"17,010",Charm Points
920,Wakkasz,Royal Paladin,Yonabra,981,"17,009",Charm Points
921,Gear Five Whisp,Royal Paladin,Collabra,1719,"17,008",Charm Points
922,Rayrix,Elite Knight,Thyria,712,"17,007",Charm Points
923,Warlord Bread,Elder Druid,Belobra,2727,"16,989",Charm Points
924,Malu Manzan,Master Sorcerer,Serdebra,1610,"16,977",Charm Points
925,Bayesha,Elder Druid,Nevia,1115,"16,974",Charm Points
926,Faus to,Elite Knight,Quelibra,1514,"16,970",Charm Points
926,Invest,Elite Knight,Secura,1507,"16,970",Charm Points
928,Knight do Guga,Elite Knight,Nefera,776,"16,969",Charm Points
928,Waszkag,Elder Druid,Monza,1165,"16,969",Charm Points
930,Myth Herus,Elder Druid,Ombra,1723,"16,968",Charm Points
930,Serjao Pitbull Purosangue,Elite Knight,Lutabra,1281,"16,968",Charm Points
932,Dante Lauxborn,Royal Paladin,Nefera,1596,"16,965",Charm Points
932,Rigado,Elite Knight,Inabra,1184,"16,965",Charm Points
934,Bbud,Elder Druid,Nefera,998,"16,963",Charm Points
935,Mountain Elfo,Elder Druid,Gentebra,1154,"16,945",Charm Points
936,Navinha,Elder Druid,Pacera,752,"16,943",Charm Points
937,Eat My Arrow,Royal Paladin,Issobra,1354,"16,942",Charm Points
937,Mage Booze,Elder Druid,Belobra,788,"16,942",Charm Points
937,Paold Uchiha,Elder Druid,Calmera,1519,"16,942",Charm Points
940,Konyzz,Royal Paladin,Vunira,679,"16,939",Charm Points
941,Barao Relampejante,Elite Knight,Yonabra,2044,"16,937",Charm Points
942,Knight Emmanuel,Elite Knight,Gentebra,1520,"16,930",Charm Points
943,Ginowi,Royal Paladin,Monza,2026,"16,928",Charm Points
944,Morfothik,Master Sorcerer,Havera,784,"16,925",Charm Points
945,Lana Snow,Elder Druid,Lobera,1175,"16,924",Charm Points
946,Jadxz,Elder Druid,Talera,999,"16,918",Charm Points
946,Losing Sleep,Master Sorcerer,Yonabra,1108,"16,918",Charm Points
948,Boski Manio,Royal Paladin,Refugia,888,"16,910",Charm Points
949,Jotazovisk,Royal Paladin,Collabra,1914,"16,905",Charm Points
950,Pixel Mag,Master Sorcerer,Nevia,1086,"16,904",Charm Points
950,Slug Princess Tsunade,Elder Druid,Monza,1740,"16,904",Charm Points
952,Ashalor Razno,Elite Knight,Nefera,898,"16,889",Charm Points
953,Speedbolt,Royal Paladin,Yonabra,1071,"16,887",Charm Points
954,Rav Ven,Elder Druid,Refugia,1547,"16,885",Charm Points
955,Khan Wolfskin,Elite Knight,Belobra,1068,"16,884",Charm Points
956,Kon Mazur,Elder Druid,Thyria,1356,"16,883",Charm Points
957,Sir Escaanor,Elite Knight,Celesta,941,"16,875",Charm Points
958,Biaalyxx,Master Sorcerer,Celesta,1713,"16,874",Charm Points
959,Moonryell,Master Sorcerer,Kalibra,1911,"16,873",Charm Points
960,Wybuchowy druid,Elder Druid,Secura,1397,"16,867",Charm Points
961,Ell Droid Cansado,Elder Druid,Gentebra,1218,"16,865",Charm Points
962,Darth Mateo,Elder Druid,Bona,902,"16,854",Charm Points
962,Lord Von Portter,Elder Druid,Bona,1030,"16,854",Charm Points
962,Yalder,Royal Paladin,Bona,1075,"16,854",Charm Points
965,Leechiano,Elite Knight,Lobera,1592,"16,844",Charm Points
966,Kallashy,Elite Knight,Honbra,2051,"16,840",Charm Points
967,Hotdog de carne,Royal Paladin,Ourobra,1009,"16,839",Charm Points
967,Vepem,Master Sorcerer,Lobera,1201,"16,839",Charm Points
969,Mighty Peral,Elder Druid,Solidera,2033,"16,833",Charm Points
970,Szympkovsky,Elite Knight,Antica,1075,"16,828",Charm Points
971,Frixorcerer,Master Sorcerer,Nevia,1171,"16,824",Charm Points
972,Warriior Skeet,Elite Knight,Astera,1572,"16,819",Charm Points
973,Ackeem,Royal Paladin,Lobera,1324,"16,815",Charm Points
974,Jackh,Elder Druid,Serdebra,1576,"16,814",Charm Points
974,Kaxlli,Elite Knight,Antica,1136,"16,814",Charm Points
976,Mage Sat,Master Sorcerer,Nevia,1452,"16,812",Charm Points
977,Candy Coated,Royal Paladin,Etebra,636,"16,809",Charm Points
977,Dukesiin,Elder Druid,Yovera,1488,"16,809",Charm Points
977,Zitache,Elder Druid,Antica,1145,"16,809",Charm Points
980,Hayashiro,Master Sorcerer,Belobra,1833,"16,804",Charm Points
981,Lanzy,Elite Knight,Talera,1240,"16,800",Charm Points
982,Malimor,Elite Knight,Celesta,1055,"16,799",Charm Points
982,Polarek,Elder Druid,Secura,850,"16,799",Charm Points
984,Dreams Ki,Royal Paladin,Menera,1426,"16,798",Charm Points
985,Sekeyden,Royal Paladin,Yonabra,1450,"16,797",Charm Points
986,Worwyc,Elite Knight,Refugia,644,"16,789",Charm Points
987,Jhannys,Royal Paladin,Kalibra,768,"16,785",Charm Points
988,Ikevoh,Elite Knight,Astera,892,"16,784",Charm Points
989,Morvus,Elite Knight,Celesta,1102,"16,780",Charm Points
990,Allama,Elder Druid,Refugia,1072,"16,776",Charm Points
991,Tio dos Cores,Royal Paladin,Kalibra,1116,"16,775",Charm Points
992,Gregor Wielkii,Elder Druid,Harmonia,850,"16,758",Charm Points
993,Sorzus,Royal Paladin,Descubra,1087,"16,754",Charm Points
994,Gatedrop,Royal Paladin,Secura,1181,"16,744",Charm Points
995,Czaja,Elite Knight,Celesta,1316,"16,743",Charm Points
996,Cynitha the Unholy,Elite Knight,Monza,1175,"16,739",Charm Points
997,Scott Gwan,Elite Knight,Secura,1051,"16,728",Charm Points
998,Jaruga,Royal Paladin,Nevia,1548,"16,725",Charm Points
999,Royal Rilyx,Royal Paladin,Vunira,868,"16,724",Charm Points
1000,Doctor Dzojnt,Master Sorcerer,Nevia,1043,"16,723",Charm Points
