Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
764,Paderewski,Elite Knight,Karmeya,477,80,Fishing,0
764,Palmmerro,None,Thyria,65,80,Fishing,0
764,Pan Unlimited,Royal Paladin,Secura,76,80,Fishing,0
764,Perniciosus Welicutus,Sorcerer,Gladera,113,80,Fishing,0
764,Polvora Warrior,Elite Knight,Lobera,172,80,Fishing,0
764,Ratchet Lombax,Elite Knight,Celesta,162,80,Fishing,0
764,Regalt,Master Sorcerer,Calmera,124,80,Fishing,0
764,Remi Wolf,Master Sorcerer,Luminera,244,80,Fishing,0
764,Revan Jade,Elder Druid,Bona,135,80,Fishing,0
764,Rope Salvator,Elite Knight,Unebra,411,80,Fishing,0
764,Seth'Drak,Master Sorcerer,Menera,162,80,Fishing,0
764,Shadecaster,Master Sorcerer,Vunira,73,80,Fishing,0
764,Shaerlox,Elder Druid,Thyria,100,80,Fishing,0
764,Sheeut,Master Sorcerer,Gladera,112,80,Fishing,0
764,Shen Fire,Master Sorcerer,Menera,102,80,Fishing,0
764,Shisy,None,Lobera,90,80,Fishing,0
764,Shortie Mickey,Elder Druid,Secura,54,80,Fishing,0
764,Siddhartha Gautama,Druid,Havera,50,80,Fishing,0
764,Silent Bear,Elder Druid,Peloria,60,80,Fishing,0
764,Sir Fiorenzano,Master Sorcerer,Celesta,81,80,Fishing,0
764,Siren Of Rook,None,Nefera,100,80,Fishing,0
764,Skrapi De'Sorcerer,Master Sorcerer,Refugia,65,80,Fishing,0
764,Slingshot Engage,Elder Druid,Lobera,44,80,Fishing,0
764,Snoopy Rookstar,None,Gladibra,37,80,Fishing,0
764,Sokumela,Master Sorcerer,Calmera,140,80,Fishing,0
764,Spy Interseptor,Elder Druid,Lobera,84,80,Fishing,0
764,Stee Felma,Knight,Lobera,57,80,Fishing,0
764,Stooby,Master Sorcerer,Talera,255,80,Fishing,0
764,Talkim Roots,Druid,Wintera,39,80,Fishing,0
764,Tamon Mios,Knight,Vunira,18,80,Fishing,0
764,Tandron,Master Sorcerer,Secura,345,80,Fishing,0
764,Tears of the night,Elder Druid,Astera,115,80,Fishing,0
764,Thrral of Nebula,None,Thyria,66,80,Fishing,0
764,Tinh mai,Royal Paladin,Nevia,307,80,Fishing,0
764,Tone Balada,Sorcerer,Talera,26,80,Fishing,0
764,Topdawg,Master Sorcerer,Antica,110,80,Fishing,0
764,Torgona Sarothibos,Elite Knight,Nefera,73,80,Fishing,0
764,Tricks Rabbit,Master Sorcerer,Nefera,100,80,Fishing,0
764,Vejogid,Master Sorcerer,Secura,50,80,Fishing,0
764,Vulnerable Wizard,None,Thyria,33,80,Fishing,0
764,Whuffo Desu,Elite Knight,Celesta,278,80,Fishing,0
764,Wimdows,Elder Druid,Gladera,124,80,Fishing,0
764,Windkilla Land,Master Sorcerer,Menera,287,80,Fishing,0
764,Wisky'Zito,Master Sorcerer,Talera,68,80,Fishing,0
764,Xariov,Elite Knight,Calmera,153,80,Fishing,0
764,Xemudek,Knight,Monza,205,80,Fishing,0
764,Xiilliix,Knight,Yovera,177,80,Fishing,0
764,Xineca Urgente,Elite Knight,Vunira,327,80,Fishing,0
764,Zcap Chan,Elite Knight,Vunira,53,80,Fishing,0
764,Zelveron,Master Sorcerer,Refugia,122,80,Fishing,0
764,Zolk the master,Master Sorcerer,Lobera,57,80,Fishing,0
912,Aarbi'Galiwin,Elder Druid,Premia,47,79,Fishing,0
912,Aggressive prefector,Elite Knight,Solidera,194,79,Fishing,0
912,Aibonono,Royal Paladin,Peloria,112,79,Fishing,0
912,Alexander Luminera,Master Sorcerer,Luminera,107,79,Fishing,0
912,Ashjeeves of Antica,Knight,Luminera,113,79,Fishing,0
912,Asno Drian,Elite Knight,Nefera,311,79,Fishing,0
912,Astronis,Elite Knight,Astera,759,79,Fishing,0
912,Auron Lockhart,Royal Paladin,Yonabra,364,79,Fishing,0
912,Bako Beack,Elder Druid,Nefera,157,79,Fishing,0
912,Bebbyta,Royal Paladin,Quintera,211,79,Fishing,0
912,Blastxd,Elite Knight,Descubra,469,79,Fishing,0
912,Blue Eyes,Elder Druid,Solidera,210,79,Fishing,0
912,Bobalicious,Master Sorcerer,Peloria,136,79,Fishing,0
912,Breeka,Sorcerer,Solidera,15,79,Fishing,0
912,Brooke view,Knight,Calmera,170,79,Fishing,0
912,Bryur Ketsu,Elite Knight,Solidera,77,79,Fishing,0
912,Burra Leiteira,Elder Druid,Havera,42,79,Fishing,0
912,Buze,Master Sorcerer,Antica,129,79,Fishing,0
912,Carathor Coles,Elite Knight,Gentebra,349,79,Fishing,0
912,Casmatass,Elder Druid,Peloria,96,79,Fishing,0
912,Chapoula loca,Master Sorcerer,Calmera,227,79,Fishing,0
912,Chasper Segundo,Elder Druid,Havera,46,79,Fishing,0
912,Chooster,Elder Druid,Nefera,215,79,Fishing,0
912,Churrio de mota,Elder Druid,Talera,50,79,Fishing,0
912,Cliany,Elite Knight,Secura,576,79,Fishing,0
912,Conde Sapo,Elite Knight,Astera,173,79,Fishing,0
912,Coronius,Royal Paladin,Antica,199,79,Fishing,0
912,Corvo Legend,Elder Druid,Nefera,73,79,Fishing,0
912,Dan Druida,Druid,Gladera,202,79,Fishing,0
912,Darck Gisele,Elite Knight,Thyria,114,79,Fishing,0
912,Dark-Ignobae,Master Sorcerer,Vunira,318,79,Fishing,0
912,Don Chekelon,Elder Druid,Lobera,50,79,Fishing,0
912,Drake Rise,Master Sorcerer,Refugia,64,79,Fishing,0
912,Elis lay,Elder Druid,Solidera,37,79,Fishing,0
912,Emmi the Druid,Elder Druid,Monza,226,79,Fishing,0
912,Enda Fafy,Master Sorcerer,Havera,56,79,Fishing,0
912,Eva Saber,Master Sorcerer,Menera,196,79,Fishing,0
912,Fahan,Master Sorcerer,Talera,59,79,Fishing,0
912,Fairy'Princess,Druid,Kalibra,521,79,Fishing,0
912,Feitosa Of Druid,Elder Druid,Quintera,88,79,Fishing,0
912,Fendin,Elite Knight,Gladera,218,79,Fishing,0
912,Gais Brenda,Elder Druid,Havera,41,79,Fishing,0
912,Geblan Wuntros,Elder Druid,Havera,69,79,Fishing,0
912,Gnomorasta,Druid,Menera,331,79,Fishing,0
912,Gray Owl,Master Sorcerer,Menera,35,79,Fishing,0
912,Grela Slytherin,Master Sorcerer,Calmera,635,79,Fishing,0
912,Gretilda,Elite Knight,Solidera,147,79,Fishing,0
912,Hataum,Elite Knight,Ombra,54,79,Fishing,0
912,Henry Mctetis,Elite Knight,Peloria,161,79,Fishing,0
912,Igia,Elder Druid,Refugia,35,79,Fishing,0
912,Irsu,Elder Druid,Bona,474,79,Fishing,0
912,Ita Chan,Elder Druid,Refugia,282,79,Fishing,0
912,Jaciana,Elder Druid,Quintera,118,79,Fishing,0
912,Jade Phoenix,Elder Druid,Thyria,50,79,Fishing,0
912,Jaro Gomez,Royal Paladin,Monza,434,79,Fishing,0
912,Jetob The Knight,Elite Knight,Monza,220,79,Fishing,0
912,Jhonnies Night,Elder Druid,Gladera,147,79,Fishing,0
912,Joo Lance,Elder Druid,Secura,164,79,Fishing,0
912,Josh The Dark,Elder Druid,Talera,173,79,Fishing,0
912,Juca Del'ray,Master Sorcerer,Pacera,222,79,Fishing,0
912,Kage Death,Master Sorcerer,Havera,74,79,Fishing,0
912,Kamaleao,Paladin,Talera,33,79,Fishing,0
912,Lady Bleir,Knight,Havera,231,79,Fishing,0
912,Lady Guinnever,Elder Druid,Gladera,73,79,Fishing,0
912,Lalindaa,Elder Druid,Vunira,35,79,Fishing,0
912,Lamane Gacek,Druid,Secura,254,79,Fishing,0
912,Legacy Knight,Elite Knight,Havera,70,79,Fishing,0
912,Lillith Waster,Elite Knight,Lobera,118,79,Fishing,0
912,Lord of angel,Master Sorcerer,Calmera,80,79,Fishing,0
912,Lukinhas Monarki,Elder Druid,Astera,132,79,Fishing,0
912,Magoton,Elder Druid,Solidera,95,79,Fishing,0
912,Malevolenxs,Paladin,Gladera,171,79,Fishing,0
912,Mallenstwo,Elder Druid,Thyria,27,79,Fishing,0
912,Marotir,Elite Knight,Antica,230,79,Fishing,0
912,Master Nicoh,Master Sorcerer,Wintera,108,79,Fishing,0
912,Master Tyborr,Master Sorcerer,Menera,82,79,Fishing,0
912,Master'Fredo,Paladin,Refugia,282,79,Fishing,0
912,Mavericki,Elite Knight,Peloria,150,79,Fishing,0
912,Menega Fox,Paladin,Gladera,184,79,Fishing,0
912,Meners,Knight,Menera,295,79,Fishing,0
912,Mina San,Master Sorcerer,Lobera,240,79,Fishing,0
912,Mione Granger,Elite Knight,Peloria,69,79,Fishing,0
912,Mirrop,Sorcerer,Harmonia,50,79,Fishing,0
912,Mommo Sampler,Elder Druid,Peloria,28,79,Fishing,0
912,Muardurer,Elite Knight,Talera,110,79,Fishing,0
912,Myster Migdal,Sorcerer,Refugia,55,79,Fishing,0
912,Neky,Elder Druid,Secura,49,79,Fishing,0
912,Nenita Sayko,Druid,Talera,43,79,Fishing,0
912,Nevaran,Druid,Celesta,348,79,Fishing,0
